縣市,站點UID,站點ID,站點名稱,站點地址,腳踏車可租借數量,lat,lng
桃園市,TAO2089,2089,YouBike1.0_大湳公園,福國北街130號(對面公園綠帶),42,24.961775,121.295451
桃園市,TAO2090,2090,YouBike1.0_廣仁公園,廣南路168號對面公園旁人行道,36,24.939478,121.20641299999998
桃園市,TAO2091,2091,YouBike1.0_新寶公園,新富五街41號(左側公園綠帶),34,24.939560999999998,121.214068
桃園市,TAO2092,2092,YouBike1.0_平鎮區婦幼館,廣成街10號對面路側,38,24.956269,121.208551
桃園市,TAO2093,2093,YouBike1.0_文化二復興三路口,文化二路復興三路口西南側人行道,56,25.051205,121.372325
桃園市,TAO2094,2094,YouBike1.0_大華公園,文化七路142號(右側人行道),38,25.051614999999998,121.36636399999999
桃園市,TAO2095,2095,YouBike1.0_璟都江山社區,光峰路131巷6號前方人行道,32,25.0023,121.342803
桃園市,TAO2096,2096,YouBike1.0_捷運體育大學站(A7),文化一路688號(捷運站出口前方人行道),32,25.040707,121.38516100000001
桃園市,TAO2097,2097,YouBike1.0_捷運山鼻站(A10),南山路三段176號旁自行車停放區,22,25.080942,121.28548899999998
桃園市,TAO2098,2098,YouBike1.0_捷運大園站(A15),橫湳一路1號捷運站旁人行道,32,25.056627,121.209741
桃園市,TAO2099,2099,YouBike1.0_捷運領航站(A17),領航北路四段358號對面人行道,40,25.023021,121.222169
桃園市,TAO2100,2100,YouBike1.0_捷運高鐵桃園站(A18),高鐵北路一段6號(對面捷運站出口外側人行道),62,25.013775,121.213932
桃園市,TAO2101,2101,YouBike1.0_捷運桃園體育園區站(A19),高鐵南路二段369號對面人行道,30,25.001568,121.20278200000001
桃園市,TAO2102,2102,YouBike1.0_捷運環北站(A21),中豐北路26號旁人行道,40,24.967563000000002,121.22096699999999
桃園市,TAO2103,2103,YouBike1.0_青埔國中,領航北路二段281號前方人行道,36,25.010832,121.205798
桃園市,TAO2104,2104,YouBike1.0_領航公園,領航北路一段永裕路口北側公園旁人行道,38,25.007413,121.201054
桃園市,TAO2105,2105,YouBike1.0_仁祥公園,華祥一街3巷2號對面人行道,38,24.948864,121.260842
桃園市,TAO2106,2106,YouBike1.0_篤行公園,永福路47號對面人行道,34,24.958288,121.26328000000001
桃園市,TAO2107,2107,YouBike1.0_桃園市政府警察局桃園分局,永安路375號旁人行道,34,25.000418,121.299434
桃園市,TAO2108,2108,YouBike1.0_慈文國中,中正路835號前方人行道,50,25.008916,121.301842
桃園市,TAO2109,2109,YouBike1.0_同新公園,同安街經國路251巷口(東南側人行道),42,25.012389000000002,121.30563300000001
桃園市,TAO2110,2110,YouBike1.0_桃園永康公園,力行路中正五街口東南側人行道,34,25.00189,121.302925
桃園市,TAO2111,2111,YouBike1.0_桃園市立游泳池,吉昌街86號(對面人行道),40,24.989458,121.29208799999999
桃園市,TAO2112,2112,YouBike1.0_寶山公園,民有三街517號對面公園旁人行道,34,25.013132000000002,121.313903
桃園市,TAO2113,2113,YouBike1.0_國強一街上海路口,國強一街上海路口西北側高架橋下廣場,40,24.992059,121.282126
桃園市,TAO2114,2114,YouBike1.0_青溪公園,自強路217號前方人行道,38,25.000958999999998,121.317024
桃園市,TAO2115,2115,YouBike1.0_甲蟲公園,元生二街元生三街口西北側公園旁人行道,36,24.977542,121.252751
桃園市,TAO2116,2116,YouBike1.0_中壢中央公園,建國北路9號對面公園人行道,38,24.956663,121.22619499999999
桃園市,TAO2117,2117,YouBike1.0_新榮公園,振興西路新德街口西北側公園旁人行道,40,24.945991,121.21498100000001
桃園市,TAO2118,2118,YouBike1.0_重慶公園,重慶街183號對面公園旁人行道,30,24.955984,121.30406799999999
桃園市,TAO2119,2119,YouBike1.0_文青路,文青路199號前方人行道,36,25.040189,121.388379
桃園市,TAO2120,2120,YouBike1.0_龜山國小,大同路23號對面人行道,50,24.994765,121.340557
桃園市,TAO2121,2121,YouBike1.0_文興公園,復興南路及復興南路26巷口東南側公園旁人行道,38,25.055851,121.371531
桃園市,TAO2122,2122,YouBike1.0_迴龍國中小,萬壽路一段168號前方人行道,40,25.019115,121.404963
桃園市,TAO2123,2123,YouBike1.0_大同公園,德明路77巷65號對面公園旁人行道,48,24.989332,121.342481
桃園市,TAO2124,2124,YouBike1.0_樂善公園,文安街50號(對面公園北側巷道),36,25.055460999999998,121.380587
桃園市,TAO2125,2125,YouBike1.0_蘆竹區公所,南上路3號對面路側,40,25.047325,121.29434099999999
桃園市,TAO2126,2126,YouBike1.0_峻德宮,奉化路292號旁路側,36,25.036998999999998,121.29255500000001
桃園市,TAO2127,2127,YouBike1.0_桃園龍山國小,龍祥街94號對面人行道,34,24.981988,121.27103500000001
桃園市,TAO2128,2128,YouBike1.0_介壽路(國2橋下),介壽路547號旁國道二號橋下空間,34,24.974220000000003,121.302536
桃園市,TAO2129,2129,YouBike1.0_桃禧航空城酒店,大觀路777號(桃禧航空城酒店園航路側人行道),26,25.061756,121.175354
桃園市,TAO2130,2130,YouBike1.0_老街溪停車場,大觀路31巷1號旁老街溪上方停車場,36,25.064974,121.19580400000001
桃園市,TAO2131,2131,YouBike1.0_大中華幼兒園,中正三街9號對面空地,34,25.06179,121.201825
桃園市,TAO2132,2132,YouBike1.0_華興池,華興路205號對面路側,36,25.059125,121.194852
桃園市,TAO2133,2133,YouBike1.0_東安國中,平東路168號(面東安國中右側人行道),34,24.916497,121.249757
桃園市,TAO2134,2134,YouBike1.0_大湖福德宮,忠義路二段483號前方人行道,24,25.051424,121.358878
桃園市,TAO2135,2135,YouBike1.0_中央警察大學,樹人路56號(面中央警察大學校門左側),34,25.045564000000002,121.352319
桃園市,TAO2136,2136,YouBike1.0_桃園酒廠,文化一路55號前方人行道,38,25.056078,121.37531899999999
桃園市,TAO2137,2137,YouBike1.0_五福停車場,五福一路120號對面人行道,36,25.055851,121.294575
桃園市,TAO2138,2138,YouBike1.0_大竹國小,南竹路五段271號對面人行道,38,25.024481,121.25905700000001
桃園市,TAO2139,2139,YouBike1.0_中興環保公園,大興四街61巷及大興四街路口公園內,32,25.016220999999998,121.260268
桃園市,TAO2140,2140,YouBike1.0_桃園中正公園(同安街),同安街601號旁公園人行道,60,25.023701000000003,121.297919
桃園市,TAO2141,2141,YouBike1.0_建新公園,陽明十二街25號對面公園旁人行道,38,24.979206,121.310324
桃園市,TAO2142,2142,YouBike1.0_中正一正康一街口,正康一街1號對面機車停車場,34,24.999637,121.308633
桃園市,TAO2143,2143,YouBike1.0_平鎮和平公園,莒光路39號對面路側,32,24.947529,121.22113600000002
桃園市,TAO2144,2144,YouBike1.0_莊敬里民集會所,自強街莊福路口東北側人行道,30,24.90408,121.214821
桃園市,TAO2145,2145,YouBike1.0_中豐坤慶路口,坤慶路1號前方人行道,30,24.902620000000002,121.211817
桃園市,TAO2146,2146,YouBike1.0_廣南停車場,環南路二段11號旁人行道,32,24.944913,121.208633
桃園市,TAO2147,2147,YouBike1.0_龍潭大池(龍元路),龍元路144號對面龍潭大池旁人行道,38,24.863851,121.21003200000001
桃園市,TAO2148,2148,YouBike1.0_龍潭運動公園(北龍路),公園路北龍路口東南側公園旁人行道,38,24.868242000000002,121.218519
桃園市,TAO2149,2149,YouBike1.0_黎明公園,同慶路榮民南路口西南側公園前方路側,30,24.939894,121.256127
桃園市,TAO2150,2150,YouBike1.0_興仁公園,興仁路二段120號對面公園內人行道,48,24.966256,121.263548
桃園市,TAO2151,2151,YouBike1.0_自立新村(榮安一街),榮安一街自立三街2巷北側人行道,32,24.965432,121.253381
桃園市,TAO2152,2152,YouBike1.0_晉元路仁德一街口,仁德一街28-4號對面路側,30,24.950926000000003,121.261293
桃園市,TAO2153,2153,YouBike1.0_龍和公園,龍和三街290號(活動中心旁公園人行道),32,24.934221,121.244805
桃園市,TAO2154,2154,YouBike1.0_萬壽中興路口,萬壽路二段981號對面停車場,36,24.994938,121.33726399999999
桃園市,TAO2155,2155,YouBike1.0_大同西路簡易公園,大同西路7巷4號對面公園,40,24.988164,121.304047
桃園市,TAO2156,2156,YouBike1.0_霖園兒童公園,國鼎二街132號(對面公園東側人行道),66,24.986079,121.287879
桃園市,TAO2157,2157,YouBike1.0_家樂福經國店,天祥三街10號對面人行道,44,25.016382999999998,121.30502
桃園市,TAO2158,2158,YouBike1.0_玉山公園,南豐二街120號斜前方公園側,34,24.982620999999998,121.301174
桃園市,TAO2159,2159,YouBike1.0_會稽國中,大興路222號(面會稽國中校門左側人行道),32,25.016115,121.31343700000001
桃園市,TAO2160,2160,YouBike1.0_國立體育大學綜合體育館,文化一路250號(國立體大體育館前馬路旁人行道),42,25.035994,121.38503999999999
桃園市,TAO2161,2161,YouBike1.0_和盛公園,大和路101號對面公園側人行道,34,24.954289000000003,121.296402
桃園市,TAO2162,2162,YouBike1.0_楊梅火車站(前站),大成路256號(火車站前方人行道),50,24.913845000000002,121.146247
桃園市,TAO2163,2163,YouBike1.0_楊明國中,新農街337號(面楊明國中左側人行道),38,24.910546,121.154995
桃園市,TAO2164,2164,YouBike1.0_楊梅國中,校前路86號對面人行道,46,24.904093,121.14717900000001
桃園市,TAO2165,2165,YouBike1.0_經國國中,經國路276號(面經國國中校門左側人行道),32,25.0217,121.303596
桃園市,TAO2166,2166,YouBike1.0_獅子林社區活動中心,大智街88號對面,34,24.928339,121.22529399999999
桃園市,TAO2167,2167,YouBike1.0_紫雲宮,自忠二街126號對面停車場,34,24.944845,121.22283200000001
桃園市,TAO2168,2168,YouBike1.0_民俗文化公園,上海路及上海路119巷口西南側廣場,38,24.911914000000003,121.206352
桃園市,TAO2169,2169,YouBike1.0_風禾公園,文中二路慈文路口東北側人行道,40,25.000991,121.28989299999999
桃園市,TAO2170,2170,YouBike1.0_財政部北區國稅局桃園分局,三元街150號,36,25.003782,121.320733
桃園市,TAO2171,2171,YouBike1.0_桃園觀光夜市旅客服務中心,正康三街8號旁停車場,36,25.004089,121.308517
桃園市,TAO2172,2172,YouBike1.0_大園國際高中,大成路二段37號對面人行道,60,25.020834,121.220506
桃園市,TAO2173,2173,YouBike1.0_同福公園,和義街50號對面人行道,32,24.959257,121.30838200000001
桃園市,TAO2174,2174,YouBike1.0_大勇國小,忠勇街373號對面人行道,44,24.968624,121.303459
桃園市,TAO2175,2175,YouBike1.0_上海南京路口,上海路227號旁人行道,38,24.915815,121.206128
桃園市,TAO2176,2176,YouBike1.0_常樂公園,文化二路237-243號旁公園人行道,40,24.976881,121.250856
桃園市,TAO2177,2177,YouBike1.0_金鋒太子,金鋒四街50巷2號對面,30,24.945911,121.248625
桃園市,TAO2178,2178,YouBike1.0_華愛兒童公園,華愛街35號對面公園旁人行道,32,24.952303,121.259724
桃園市,TAO2179,2179,YouBike1.0_南榮公園,南平街洛陽街口南側公園旁人行道,34,25.045165,121.291398
桃園市,TAO2180,2180,YouBike1.0_龍潭行政園區,中興路681號對面人行道,36,24.869962,121.22176100000001
桃園市,TAO2181,2181,YouBike1.0_過嶺國中,松智路過嶺路一段路口人行道,30,24.960203,121.175517
桃園市,TAO2182,2182,YouBike1.0_南方莊園,樹籽路8號對面停車場旁人行道,22,24.967284,121.17790600000001
桃園市,TAO2183,2183,YouBike1.0_工四工業區(頂湖路),頂湖路33號(面工廠大門左側人行道),38,25.042612,121.36229399999999
桃園市,TAO2184,2184,YouBike1.0_陸光河濱公園,同心二路19號對面公園內人行道,58,24.99485,121.330472
桃園市,TAO2185,2185,YouBike1.0_山福里集會所,中興路152號旁停車場,32,24.988965,121.331988
桃園市,TAO2186,2186,YouBike1.0_大檜溪公園,興一街65巷50號(地下停車場出入口旁公園),32,25.013780999999998,121.31681999999999
桃園市,TAO2201,2201,YouBike1.0_大園國中,園科路400號前人行道,38,25.053976000000002,121.17199099999999
桃園市,TAO2202,2202,YouBike1.0_清華高中,中華路658號前方人行道,32,24.981699,121.107716
桃園市,TAO2203,2203,YouBike1.0_觀音高中,文中路46號對面人行道,42,25.014978,121.133881
桃園市,TAO2204,2204,YouBike1.0_溫州公園,大興西路二段139巷173號旁公園人行道,36,25.008000000000003,121.29825
桃園市,TAO2205,2205,YouBike1.0_忠愛公園,金陵路二段454巷18號旁公園,34,24.93306,121.22493
桃園市,TAO2206,2206,YouBike1.0_南亞技術學院,中山東路三段414號內機車停車場,32,24.93756,121.25171
桃園市,TAO2207,2207,YouBike1.0_華勛公園,華仁街68巷34號對面公園,38,24.946622,121.26174099999999
桃園市,TAO2208,2208,YouBike1.0_中山親水公園,新農街80號旁公園內,32,24.909657,121.148482
桃園市,TAO2209,2209,YouBike1.0_楓樹公園,楓樹一街19號對面公園,42,25.00465,121.34496000000001
桃園市,TAO2210,2210,YouBike1.0_伯公岡公園,民生街101號對面公園,32,24.938531,121.08464599999999
桃園市,TAO2211,2211,YouBike1.0_中央造幣廠,振興路577號前方人行道,32,25.013917000000003,121.36006
桃園市,TAO2212,2212,YouBike1.0_青塘園,洽溪路133號對面公園人行道,48,25.00641,121.20492
桃園市,TAO2213,2213,YouBike1.0_龍安公園,國豐七街122號對面公園,30,24.991529999999997,121.27618999999999
桃園市,TAO2214,2214,YouBike1.0_埔頂公園,仁善街102號對面停車場內,36,24.90904,121.28357
桃園市,TAO2215,2215,YouBike1.0_龜山文二立體停車場,文二一街與文化二路口,60,25.0611,121.3643
桃園市,TAO2216,2216,YouBike1.0_平鎮魚形公園,清泉街49-53號旁公園內,30,24.95796,121.19022
桃園市,TAO2217,2217,YouBike1.0_大溪河濱公園,瑞興段2407地號內停車格,42,24.892120000000002,121.28388999999999
桃園市,TAO2218,2218,YouBike1.0_大明公園,興隆街2號對面公園,32,24.96875,121.32744
桃園市,TAO2219,2219,YouBike1.0_國軍桃園總醫院,中興路179號對面人行道,36,24.874979999999997,121.23637
桃園市,TAO2220,2220,YouBike1.0_元聖宮,東泰街2號旁空地,34,24.96384,121.27843
桃園市,TAO2221,2221,YouBike1.0_大江購物中心,中園路二段501號前方人行道,44,25.00127,121.22939
桃園市,TAO2222,2222,YouBike1.0_老街溪河川教育中心,中原路58號前方人行道,36,24.953739000000002,121.21856000000001
桃園市,TAO2223,2223,YouBike1.0_美光晶圓公司,復興三路667號前方人行道,40,25.038673,121.37456100000001
桃園市,TAO2224,2224,YouBike1.0_兒九公園,致遠街致維街口公園內,34,25.005083,121.21279299999999
桃園市,TAO2225,2225,YouBike1.0_永定二保定三街89巷口,永定二街保定三街89巷口公園內,32,24.99746,121.29821299999999
桃園市,TAO2226,2226,YouBike1.0_八德霖園公園,介壽路一段16巷73號旁公園人行道,34,24.97847,121.300762
桃園市,TAO2227,2227,YouBike1.0_建德公園,長興路61號對面公園,38,24.931091000000002,121.281626
桃園市,TAO2228,2228,YouBike1.0_龍岡圓環,龍東路龍岡路三段路口,30,24.926002,121.244046
桃園市,TAO2229,2229,YouBike1.0_成功國小,中正三街與長春路口,34,24.999511,121.30634599999999
桃園市,TAO2230,2230,YouBike1.0_新福大新一街口,新福街125-127號對面,30,25.024279999999997,121.25673
桃園市,TAO2231,2231,YouBike1.0_龍安國小,文中路一段35號,32,24.992420000000003,121.27288
桃園市,TAO2232,2232,YouBike1.0_綠九公園,六福路/六福路247巷路口旁公園,36,25.061109,121.29726000000001
桃園市,TAO2233,2233,YouBike1.0_內厝社區活動中心,中正路四段112號前方路側,32,24.989317,121.179425
桃園市,TAO2234,2234,YouBike1.0_龍岡大操場,龍岡路三段游泳路口旁公園人行道,36,24.930164,121.23960500000001
桃園市,TAO2235,2235,YouBike1.0_普忠路770巷口,普忠路605號對面人行道,32,24.954231,121.251253
桃園市,TAO2236,2236,YouBike1.0_青埔國小,新生路四段127號對面人行道,34,25.00662,121.21368000000001
桃園市,TAO2237,2237,YouBike1.0_南崁溪自行車道(長壽路口),半嶺段 44地號,38,25.001722,121.34768500000001
桃園市,TAO2238,2238,YouBike1.0_山仔頂公園,自由街57號對面公園,36,24.892175,121.20433
桃園市,TAO2239,2239,YouBike1.0_桃園區南平運動中心,南平路23號對面人行道,42,25.021357000000002,121.306156
桃園市,TAO2240,2240,YouBike1.0_溪濱公園,廣興二路廣興五街口旁公園,32,24.933107999999997,121.27889099999999
桃園市,TAO2241,2241,YouBike1.0_豐德公園,豐田一路87號對面公園,38,24.926655,121.28745
桃園市,TAO2242,2242,YouBike1.0_八德仁德公園,仁德路218號對面公園,32,24.935126999999998,121.287328
桃園市,TAO2243,2243,YouBike1.0_中德里市民活動中心,國際路一段與國際路一段678巷口,32,24.977868,121.28794599999999
桃園市,TAO2244,2244,YouBike1.0_茄明里集會所,中華路27號外側人行道,36,24.986389000000003,121.28182
桃園市,TAO2245,2245,YouBike1.0_向陽公園,正光路186巷50號對面人行道,40,24.997013,121.29608999999999
桃園市,TAO2246,2246,YouBike1.0_國豐公園,龍鳳三街65巷2號對面公園,36,24.987028,121.279348
桃園市,TAO2247,2247,YouBike1.0_公七公園,青商路288-298斜對面公園內,34,25.008599,121.219904
桃園市,TAO2248,2248,YouBike1.0_義興公園,義興街55號對面公園人行道,32,24.949106,121.20949399999999
桃園市,TAO2249,2249,YouBike1.0_上興公園,上興路182號對面路側,34,25.018738,121.261501
桃園市,TAO2250,2250,YouBike1.0_瑞塘公有停車場,萬大路187號對面停車場,32,24.908548,121.17903100000001
桃園市,TAO2251,2251,YouBike1.0_至善綠園, 龍昌路32號對面公園,32,24.940354,121.249948
桃園市,TAO2252,2252,YouBike1.0_仁和國小,仁和二街50號旁人行道,30,24.897638,121.276781
桃園市,TAO2253,2253,YouBike1.0_中鑄公園,中華路一段619巷31號對面公園,32,24.968526999999998,121.250653
桃園市,TAO2254,2254,YouBike1.0_大潤發中壢店,中北路二段468號南側人行道,50,24.95524533,121.2348423
桃園市,TAO2255,2255,YouBike1.0_富岡車站,成功路58號斜對面廣場,32,24.934444,121.08236699999999
桃園市,TAO2256,2256,YouBike1.0_北門國小,大連一街103號對面人行道,36,25.007437,121.306712
桃園市,TAO2257,2257,YouBike1.0_菓林國小,菓林里12鄰41號前方人行道,26,25.077668,121.25621699999999
桃園市,TAO2258,2258,YouBike1.0_大魯閣(中正路),中正北路2巷16號對面廣場,32,25.030046,121.293195
桃園市,TAO2259,2259,YouBike1.0_同安國小,同德十一街33號對面人行道,38,25.021257000000002,121.29778799999998
桃園市,TAO2260,2260,YouBike1.0_文昌國中,民生路729號前方人行道,36,25.010094,121.308003
桃園市,TAO2261,2261,YouBike1.0_蘆竹區聯合辦公大樓,長安路二段與東溪路口,32,25.062955,121.280302
桃園市,TAO2262,2262,YouBike1.0_桃園市立圖書館山腳分館,山外路117號旁人行道,32,25.08289,121.287672
桃園市,TAO2263,2263,YouBike1.0_桃園市客家文化館,中正路三林段500號前方路側,30,24.845599,121.234624
桃園市,TAO2264,2264,YouBike1.0_百年大鎮社區,中豐路279號前方人行道,28,24.877751,121.21176000000001
桃園市,TAO2265,2265,YouBike1.0_榮興橋,南新段 948地號人行道,50,25.040756,121.294279
桃園市,TAO2266,2266,YouBike1.0_十大觀光小城公園,介壽路965號對面公園,40,24.905108,121.284806
桃園市,TAO2267,2267,YouBike1.0_八德興豐公園,興豐路豐田路路口旁公園,40,24.930484,121.28948700000001
桃園市,TAO2268,2268,YouBike1.0_八德藝文廣場,瑞發街興豐路825巷口旁空地,30,24.933575,121.29928899999999
桃園市,TAO2269,2269,YouBike1.0_茄明公園,明光街56號對面公園人行道,32,24.982789999999998,121.279858
桃園市,TAO2270,2270,YouBike1.0_大忠停車場,大忠街140號對面人行道,40,24.958435,121.30097099999999
桃園市,TAO2271,2271,YouBike1.0_龜山中正公園,自強北路19號對面人行道,38,24.999606,121.343598
桃園市,TAO2272,2272,YouBike1.0_大仁里遊樂場,中華段 764地號,36,24.968349,121.31956399999999
桃園市,TAO2273,2273,YouBike1.0_萬坪公園,龍昌路龍川九街路口旁人行道,36,24.932823000000003,121.249297
桃園市,TAO2274,2274,YouBike1.0_龍興國中,龍勇路100號前方人行道,40,24.937841,121.236378
桃園市,TAO2275,2275,YouBike1.0_竹風青田,永園路一段130號前方人行道,28,25.011504000000002,121.20183999999999
桃園市,TAO2276,2276,YouBike1.0_新福二路大仁街口,新福二路/大仁街路口旁人行道,30,24.970672,121.10590900000001
桃園市,TAO2277,2277,YouBike1.0_龍安里集會所,龍江路99號前方廣場,32,24.93149,121.25766000000002
桃園市,TAO2278,2278,YouBike1.0_四維兒童公園,四維二路95號對面公園,32,24.91279,121.18061999999999
桃園市,TAO2279,2279,YouBike1.0_新屋區公所,中山路267巷1號對面路側,42,24.972532,121.10528400000001
桃園市,TAO2280,2280,YouBike1.0_國信公園,國信街1號對面公園,40,24.994389,121.28674299999999
桃園市,TAO2281,2281,YouBike1.0_經國轉運站,水汴頭段14地號園道內,40,25.02986,121.3008
桃園市,TAO2282,2282,YouBike1.0_中壢仁德公園,崁頂路崁頂路1401巷口旁人行道,38,24.953347,121.266529
桃園市,TAO2283,2283,YouBike1.0_僑愛停車場,僑愛一街46巷11號東南側停車場,40,24.92191586,121.2937846
桃園市,TAO2284,2284,YouBike1.0_龍慈龍和三街口,龍慈路與龍和三街旁路側,40,24.940105,121.24376799999999
桃園市,TAO2285,2285,YouBike1.0_功學社新村,功學路156號前方空地,30,24.954249,121.25635600000001
桃園市,TAO2286,2286,YouBike1.0_六和兒童公園,六和路55號對面公園,32,24.963642,121.22458300000001
桃園市,TAO2287,2287,YouBike1.0_海湖農會,海湖東路77號旁空地,24,25.101066,121.263396
桃園市,TAO2288,2288,YouBike1.0_桃園市立圖書館龍潭分館,中正路210號對面路側,36,24.863704000000002,121.216174
桃園市,TAO2289,2289,YouBike1.0_台北榮民總醫院桃園分院,成功路三段三聖路口旁人行道,46,25.002531,121.32398799999999
桃園市,TAO2290,2290,YouBike1.0_大竹游泳池,大新一街115號旁空地,40,25.021193,121.257617
桃園市,TAO2291,2291,YouBike1.0_富岡運動公園,新富七街180號斜對面,32,24.93788,121.089127
桃園市,TAO2292,2292,YouBike1.0_捷運坑口站(A11),捷運坑口站(A11)出入口前,48,25.086895000000002,121.265778
桃園市,TAO2293,2293,YouBike1.0_蘆竹親子公園,六福路163號對面廣場,36,25.059,121.295414
桃園市,TAO2294,2294,YouBike1.0_好市多南崁店,南崁路一段369號 前方人行道,30,25.054957,121.282179
桃園市,TAO2295,2295,YouBike1.0_山頂里集會所,明興街36號旁人行道及路側,36,24.986224,121.33041999999999
桃園市,TAO2296,2296,YouBike1.0_臻愛家社區,建國東路31號旁人行道,32,24.987167000000003,121.324152
桃園市,TAO2297,2297,YouBike1.0_八德區衛生所,介壽路二段361巷28號前廣場,30,24.947541,121.29856699999999
桃園市,TAO2298,2298,YouBike1.0_大埔國小,振興路1169號前人行道,32,25.030009,121.375351
桃園市,TAO2299,2299,YouBike1.0_水汴頭音樂廣場,鹽庫西街70號對面空地,36,25.023323,121.30531599999999
桃園市,TAO2300,2300,YouBike1.0_桃智路廣豐三街口,桃智路31號前外側人行道及路側,32,24.964802,121.29547099999999
桃園市,TAO2301,2301,YouBike1.0_迴龍商場,萬壽路一段122號前人行道,28,25.018473,121.406675
桃園市,TAO2302,2302,YouBike1.0_普忠榮民南路口,普忠路1168號前人行道,32,24.949502,121.25633899999998
桃園市,TAO2303,2303,YouBike1.0_龍岡停車場,龍東路202號機車停車場,36,24.930088,121.253064
桃園市,TAO2304,2304,YouBike1.0_平鎮市廿公園,德育路二段104號對向人行道上,40,24.942799,121.218962
桃園市,TAO2305,2305,YouBike1.0_復興三民路口,復興路308號旁停車場,50,24.989258,121.306696
桃園市,TAO2306,2306,YouBike1.0_中正光明路口,中正路339號對側高架橋下,32,24.860621,121.218056
桃園市,TAO2307,2307,YouBike1.0_大安果樹公園,建安街長安街口公園廣場,32,24.950006,121.318555
桃園市,TAO2308,2308,YouBike1.0_中山路裕和街口,中山路1306號旁人行道,34,24.980741000000002,121.274497
桃園市,TAO2309,2309,YouBike1.0_莒光公園 (環中東路),環中東路二段288號前人行道,34,24.948936,121.23596599999999
桃園市,TAO2310,2310,YouBike1.0_環中東實踐路口,環中東路776號前人行道,40,24.953682,121.243344
桃園市,TAO2311,2311,YouBike1.0_新南路一段榮興路口,新南路一段榮興路口旁人行道,44,25.041056,121.29587
桃園市,TAO2312,2312,YouBike1.0_瑞泰公園,介壽路2段583巷16弄12號對面空地,32,24.941473000000002,121.298571
桃園市,TAO2313,2313,YouBike1.0_觀音中興停車場,中興路與玉林路口,32,25.038199,121.08098700000001
桃園市,TAO2314,2314,YouBike1.0_觀音國小,文化路61號對面人行道,32,25.03451,121.08358600000001
桃園市,TAO2315,2315,YouBike1.0_中路兒2公園,永安路765巷8號對面公園,30,25.007402,121.29043200000001
桃園市,TAO2316,2316,YouBike1.0_平鎮國民運動中心,興安路20號對面空地,62,24.913957,121.209701
桃園市,TAO2317,2317,YouBike1.0_新明國中,民族路109號對面人行道,38,24.956212,121.21231
桃園市,TAO2318,2318,YouBike1.0_中華路一段文化二路口,中華路一段480號前方人行道,50,24.970929,121.25354899999999
桃園市,TAO2319,2319,YouBike1.0_春日路民富九街口,春日路618號前方人行道,34,25.007974,121.31168799999999
桃園市,TAO2320,2320,YouBike1.0_光明國中,洛陽街139號之1對面人行道,38,25.044194,121.290175
桃園市,TAO2321,2321,YouBike1.0_過嶺廣場,松勤路13號對面公園,32,24.96035,121.164511
桃園市,TAO2322,2322,YouBike1.0_藝文一街大興西路口,藝文一街6號對面廣場,50,25.013285999999997,121.301557
桃園市,TAO2323,2323,YouBike1.0_中正莊敬路口,中正路1379號前方人行道,32,25.023592999999998,121.29491599999999
桃園市,TAO2324,2324,YouBike1.0_桃園市立圖書館東勢分館,金陵路五段55號前方空地,30,24.9105,121.231206
桃園市,TAO2325,2325,YouBike1.0_光榮光峰路口,光峰路299號旁公園,30,25.006866,121.343263
桃園市,TAO2326,2326,YouBike1.0_南門公園,文化街64號對面公園,42,24.991347,121.306248
桃園市,TAO2327,2327,YouBike1.0_平鎮平興國中,育達路二段102號對面人行道,44,24.950435,121.205398
桃園市,TAO2328,2328,YouBike1.0_八德埤塘自然生態公園,榮興段1483地號公園人行道,32,24.941091,121.31088700000001
桃園市,TAO2329,2329,YouBike1.0_龜山長樂公園,長庚路169號對面公園,40,25.056873,121.38306599999999
桃園市,TAO2330,2330,YouBike1.0_頭重溪公園,三元街99號對面公園綠地,32,24.911118,121.17161599999999
桃園市,TAO2331,2331,YouBike1.0_觀音區棒壘球場,福興街147之1號對面停車場,32,25.044670999999997,121.138213
桃園市,TAO2332,2332,YouBike1.0_中壢公15公園,領航南路一段218號對面公園,32,25.000532,121.207897
桃園市,TAO2333,2333,YouBike1.0_介壽公園,介壽段16地號公園,34,24.979016,121.306013
桃園市,TAO2334,2334,YouBike1.0_桃園高中,成功路三段8號旁邊空地,62,24.997204,121.324855
桃園市,TAO2335,2335,YouBike1.0_新街國小,環北路564號旁步道,40,24.964378,121.228734
桃園市,TAO2336,2336,YouBike1.0_福州橋,福州二街513號對面步道,34,24.968299,121.23477700000001
桃園市,TAO2337,2337,YouBike1.0_陽明運動公園(建新街),建新街163號對面公園籃球場旁,36,24.980992,121.311016
桃園市,TAO2338,2338,YouBike1.0_南美國小,南上路南美街口東北側人行道,34,25.048012,121.296449
桃園市,TAO2339,2339,YouBike1.0_貿商社區,自強南路自強南路301巷口,34,24.990410999999998,121.334721
桃園市,TAO2340,2340,YouBike1.0_平鎮棒球場,德育路240號旁人行道,34,24.946102,121.219066
桃園市,TAO2341,2341,YouBike1.0_大溪永昌宮,仁和路二段190巷27號前方廣場,32,24.904152,121.26523
桃園市,TAO2342,2342,YouBike1.0_台茂購物中心,南崁路一段112號前方人行道,40,25.05246,121.28778999999999
桃園市,TAO2343,2343,YouBike1.0_高鐵桃園站(3號出口),高鐵北路一段6號前人行道,48,25.012423000000002,121.215221
