ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,N_lib_2000,鄰近熱門國小,鄰近熱門國中,鄰近完全中學,單價
TR-6965,新北市,樹林區,大雅路,-0.4671538656054337,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.416666666666666,-0.3924782550334894,1.0684237838624215,1.0,288223,2760348,,-0.5534770313026797,-0.186574405362818,0.2704161412499443,0,0,0,1,1.9106808489197045
TR-6966,台北市,內湖區,陽光街,0.4189635652582109,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.083333333333336,-0.7061761274779373,-0.8193256863726953,0.0,308999,2774269,,-0.2148561389241814,-0.232645417083202,-0.4384519028208025,4,0,0,1,2.753898188221884
TR-6967,新北市,板橋區,懷德街,-0.1795682627382145,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.5,-1.1083528870221016,-0.8193256863726953,0.0,298530,2769144,,-0.6355155098237862,-1.6420771089734696,-0.4384519028208025,5,0,0,1,1.9575262566587144
TR-6968,高雄市,左營區,重建路,-0.8432550773110256,,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.833333333333332,-0.1253179790505804,-0.4887378086064801,1.0,179053,2509460,,-0.3387625306215767,0.0301299830997294,0.0761179725438059,2,0,0,1,1.4890721792686148
TR-6969,台南市,北區,開元路,-0.9720028689339316,,14,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.916666666666668,-0.5142803593525791,-0.8193256863726953,0.0,170544,2545822,,-0.4462612266147506,-0.5841501731720581,-0.4384519028208025,1,0,0,1,1.4422267715296049
TR-6970,新北市,三重區,三和路四段,-0.3540519228431794,住,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.75,-0.5866721760705286,-0.8193256863726953,0.0,298698,2774553,,0.0660549271842973,-0.751370882379378,-0.4384519028208025,14,0,0,1,1.8169900334416844
TR-6971,新竹縣,竹北市,成功八路,-0.6274336905696226,,4,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.916666666666666,0.1211589207272003,0.7378359060962061,1.0,251975,2745489,,-0.11839020383557,-0.1302653910379041,0.0419556571669024,0,0,0,1,2.1449078876147545
TR-6972,新北市,土城區,明德路一段,-0.6577159786870131,,6,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.0,-0.8136147760990211,-0.8193256863726953,0.0,296624,2763406,,-0.9390578803518802,-0.2207010807112505,-0.4384519028208025,0,0,0,1,1.7935673295721797
TR-6973,新北市,永和區,雙和街,-0.4793148479763859,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.666666666666668,-0.5418581942927503,-0.8193256863726953,0.0,301372,2766241,,-0.2451255085854171,-0.1507413962469636,-0.1160450514512761,5,0,0,1,2.753898188221884
TR-6974,基隆市,仁愛區,愛五路,-0.4885677693455885,,3,4,住家用,鋼筋混凝土加強磚造,公寓(5樓含以下無電梯),50.0,-1.4059636890847826,-0.8193256863726953,0.0,325128,2780217,,-1.120674098319295,-1.6420771089734696,-0.4384519028208025,1,0,0,1,1.348535956051585
TR-6975,新竹縣,竹北市,民權街,-1.3613465733003824,,10,19,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.916666666666668,-1.0836477432215312,-0.8193256863726953,0.0,251309,2747382,,-1.1031348373940937,-1.200136663211267,-0.4384519028208025,2,0,0,1,1.18457702896505
TR-6976,高雄市,小港區,中鋼路,-0.2451558534305628,,5,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.5,0.4383040225391698,0.5153842500292205,1.0,183565,2495675,,-0.0615290514812857,-0.1387970598750121,1.0903117102956277,1,0,0,1,1.0206181018785152
TR-6977,台北市,內湖區,內湖路二段,-1.0973138611911335,,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.6666666666666665,-0.771673485460844,-0.8193256863726953,0.0,309716,2775117,,-1.0672076416279537,-1.1898986606067372,0.3195244696042431,4,0,0,1,4.346642051348223
TR-6978,台北市,北投區,大同街,2.112176075136309,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.333333333333332,0.8129029471431629,0.8706889784695451,1.0,300420,2781307,,0.8046841251795012,0.5334984444891107,0.0761179725438059,0,0,0,1,2.683630076613369
TR-6979,新北市,三重區,後竹圍街,0.5959947829349563,,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.666666666666668,0.0114221191944354,-0.8193256863726953,0.0,299608,2774025,,0.2106123841645918,0.5625061185352783,-0.4384519028208025,8,0,0,1,1.9575262566587144
TR-6980,新北市,樹林區,學勤路,-0.2935354137323939,,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.333333333333334,-0.1201471349992982,0.7316566934276786,1.0,288837,2760360,,-0.2606845303739027,0.1410416779821352,-0.3018026413131885,0,0,0,1,1.5359175870076247
TR-6981,台南市,北區,北成路,-0.1448637992132049,,7,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.166666666666667,0.1240316118668014,0.7810903947758978,1.0,168693,2546788,,-0.1729882257478924,0.3782220716537421,-0.4384519028208025,1,0,0,1,1.2314224367040598
TR-6982,新北市,汐止區,福德二路,-1.0608068805162796,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666666666667,-1.1991299270334983,0.4798537771851878,1.0,313876,2773352,,-1.4259138166788607,-1.1933113281415806,-0.1267207750065584,0,0,0,1,2.472825741787824
TR-6983,新竹縣,竹北市,六家五路二段,0.2814435235060607,,14,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.833333333333334,0.2033178873197935,2.138972378684791,2.0,253841,2743772,,0.0487985575643404,-0.9151789240518546,0.7636345695039881,0,0,0,1,2.051217072136734
TR-6984,台北市,內湖區,民權東路六段,-0.2212424592426233,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.58333333333333,-0.4516556925092736,-0.8193256863726953,0.0,311395,2773667,,-0.3254666392750525,-0.2121694118741422,0.1529831821418385,0,0,0,1,4.018724197175153
TR-6985,新竹縣,竹北市,勝利八街一段,-1.075275084839033,,17,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.083333333333333,-0.7010052834266554,0.5725419672130986,1.0,252799,2746511,,-0.9506564238669332,-0.5926818420091662,-0.1715588139387442,0,0,0,1,1.7467219218331695
TR-6986,台北市,內湖區,金湖路,-0.8184764748911606,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),11.333333333333334,-1.295652349324098,-0.8193256863726953,0.0,310463,2774704,,-1.661279382642863,-0.5141904887077711,-0.4384519028208025,4,0,0,1,3.4800020081765384
TR-6987,新北市,新莊區,民安西路,-0.4316562945344923,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.0,-0.0494789329651095,-0.8193256863726953,0.0,292905,2767421,,-0.3178285740334324,-0.1831617378279745,-0.013558105320566,0,0,0,1,1.8404127373111896
TR-6988,新北市,林口區,中山路,0.401611333495706,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.58333333333333,-0.3706458023725203,0.7563735441017881,1.0,288927,2774637,,-0.4787937267179482,-0.2309390833157804,-0.2270725764262122,0,0,0,1,1.2314224367040598
TR-6989,新北市,新莊區,後港一路,-0.5633361807211458,,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.166666666666668,-0.2310330129879032,-0.8193256863726953,0.0,293283,2768875,,-0.4572939875193132,0.6222278003950354,-0.4384519028208025,12,0,0,1,1.7701446257026745
TR-6990,屏東縣,屏東市,機場北路,-0.4413418200196579,,6,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.666666666666668,-0.0736095385377594,-0.8193256863726953,0.0,195817,2509778,,-0.1568634213489165,0.5471491146284837,-0.4384519028208025,0,0,0,1,0.7863910631834654
TR-6991,新北市,板橋區,雙十路三段,-0.4571078366902992,,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.166666666666668,0.6026219557243566,1.1811944150630462,1.0,297617,2769185,,0.7339612988682025,1.082937917598876,-0.4384519028208025,0,0,0,1,2.8944344114389136
TR-6992,高雄市,楠梓區,土庫二路,0.2097273745042404,,19,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.666666666666667,0.2372156427670878,-0.0716409534808815,1.0,180989,2515374,,-0.1435675300023924,-0.4834764808941817,0.930175856966392,0,0,0,1,1.32511325218208
TR-6993,新北市,三重區,興華街,-0.7901889724195982,,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.666666666666668,0.2182558812457202,1.0684237838624215,1.0,298798,2772525,,0.6621069073359228,0.1990570260744707,-0.4384519028208025,8,0,0,1,1.8169900334416844
TR-6994,台中市,太平區,新吉路,-0.354941164637103,,11,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,0.0384254159066865,0.7965384264472166,1.0,221362,2671765,,-0.1633699213695557,-0.0944323819220497,-0.4384519028208025,0,0,0,1,1.6998765140941594
TR-6995,新北市,新莊區,民樂街,0.8597871594242257,,2,13,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.08333333333333,1.7482511821973046,1.1271263042134316,1.0,296171,2770455,,2.5455972176584303,0.054018655843632,-0.4384519028208025,0,0,0,1,1.7701446257026745
TR-6996,新北市,永和區,安樂路,-0.6573795088190423,,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.75,-0.0517770858767903,-0.8193256863726953,0.0,302027,2765891,,-0.0233387252731845,-0.3043114353149105,-0.4384519028208025,5,0,0,1,3.4331566004375285
TR-6997,台南市,南區,萬年七街,-0.1474113567849855,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666666666667,-0.686067289500729,0.3052910192992891,1.0,166836,2536674,,-0.886440097576274,-0.8964092526102166,-0.4384519028208025,0,0,0,1,1.114308917356535
TR-6998,新北市,三重區,集賢路,1.3814115890272785,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.083333333333334,1.6500051452229438,5.2532955636225935,3.0,300107,2775285,,1.2307184308787649,0.8389321888575826,0.70812080701652,0,0,0,1,2.098062479875745
TR-6999,新北市,汐止區,湖前街,-0.4441777803354135,,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.166666666666668,-0.4079907871873355,0.5339218880348023,1.0,313721,2773733,,-0.169310638779705,-0.1097893858288444,-0.335964956690092,0,0,0,1,1.9106808489197045
TR-7000,新北市,永和區,秀朗路一段,0.0663191100625978,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.0,1.112811902117525,-0.8193256863726953,0.0,301999,2766548,,1.1430221262527542,-1.171128989165099,0.6824990704838423,5,0,0,1,2.285444110831784
TR-7001,桃園市,八德區,銀和街,-0.3396798527684178,,13,18,住家用,鋼骨造,住宅大樓(11層含以上有電梯),23.916666666666668,0.1533330614907331,0.8382481119597762,1.0,280047,2760994,,0.1763825362299231,0.2929053832826605,-0.4384519028208025,5,0,0,1,1.2314224367040598
TR-7002,高雄市,苓雅區,大順三路,0.1094833874108783,,2,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),43.66666666666666,-1.218089688554866,-0.8193256863726953,0.0,180894,2504085,,-0.8143028147387493,-1.6420771089734696,-0.4384519028208025,9,0,0,1,1.1049398358087332
TR-7003,高雄市,左營區,重建路,-0.8675770420529298,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.916666666666668,-0.2614835390676758,-0.4887378086064801,1.0,179028,2509397,,-0.37978176988213,-0.6609351927060315,0.0419556571669024,2,0,0,1,1.4422267715296049
TR-7004,宜蘭縣,礁溪鄉,大忠路,0.1995371442171186,,8,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.916666666666666,-0.0684386944864771,-0.8193256863726953,0.0,327258,2746523,,-0.5741280965855788,-0.0876070468523633,-0.4384519028208025,0,0,0,1,1.395381363790595
TR-7005,桃園市,中壢區,領航南路四段,-0.002825447805444,,8,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.833333333333333,-0.2430983157742283,0.5462803133718572,1.0,272292,2767589,,-0.3546044437153076,-0.97319427214419,-0.4384519028208025,0,0,0,1,1.8872581450501995
TR-7006,台北市,北投區,清江路,0.7968672941136477,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.16666666666666,-0.2936576798312089,-0.8193256863726953,0.0,300740,2780274,,0.4652145588852673,-0.2838354301058509,-0.4384519028208025,0,0,0,1,2.051217072136734
TR-7007,新竹縣,竹北市,新瀧一街,-0.7124403993562977,,11,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,-0.0408608595463059,0.881502600639468,1.0,252369,2747348,,-0.1973168779989792,0.0181856467277779,-0.4384519028208025,0,0,0,1,2.1917532953537644
TR-7008,新北市,中和區,中興街,-0.5836445406093959,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.666666666666666,-0.1402559729765065,-0.0021248109599484,1.0,300415,2764727,,-0.461254465792746,-0.1132020533636876,0.3515516402700898,5,0,0,1,2.332289518570794
TR-7009,台中市,西區,向上南路一段,-0.2909638225986156,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.0,0.927236054499289,-0.28791339687934,1.0,214884,2671151,,1.1285946696852494,0.1785810208654112,-0.4384519028208025,3,0,0,1,1.32511325218208
TR-7010,新北市,五股區,新城六路,-0.3600362797806636,,5,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.75,-0.4740626833981625,0.4999362183579017,1.0,295134,2776218,,-0.842874836568514,-0.4800638133593386,0.6526070445290518,5,0,0,1,1.7232992179636646
TR-7011,新北市,蘆洲區,三民路,-0.8357806395296696,,21,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.583333333333333,-0.6820455219052874,0.4412336980068916,1.0,296867,2776039,,-0.8677692714300912,-0.5704995030326849,0.0953342749433138,6,0,0,1,2.8241662998303987
TR-7012,新北市,林口區,吉祥路,-0.517119640999128,,12,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,0.2797314716331853,0.1894307817644006,1.0,287959,2774810,,-0.0603974862603047,-0.1609793988514934,0.1892806422297984,0,0,0,1,1.8638354411806943
TR-7013,新北市,泰山區,全興路,-0.2249436277903045,住,6,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.9166666666666666,0.1148390002200776,1.2321729195783973,1.0,293730,2772198,,-0.1585607691803874,-0.6916492005196208,0.6867693599059551,3,0,0,1,1.9341035527892088
TR-7014,高雄市,鼓山區,龍勝路,-0.7225585289574258,,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.583333333333332,-0.1770264195634013,0.6250652748955813,1.0,177669,2506293,,-0.3107562914023025,-0.2855417638732725,-0.2420185894036078,0,0,0,1,1.6998765140941594
TR-7015,桃園市,桃園區,大有路,-0.8474609506606632,,3,16,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.166666666666668,-0.6688311426631219,1.0560653585253668,1.0,282380,2766762,,-0.7506522710585806,-0.7223632083332103,-0.4384519028208025,0,0,0,1,1.025302642652416
TR-7016,台北市,中山區,松江路,-0.8132371583756123,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),27.75,-1.3674696278141272,-0.8193256863726953,0.0,303695,2772226,,-1.886177970312793,-1.1250579774447154,3.5414578385884505,5,0,0,1,3.784497158480103
TR-7017,高雄市,鼓山區,南屏路,-0.7575513952264106,,19,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.75,0.9668791922257858,-0.8193256863726953,0.0,178128,2507348,,0.7070866248699089,0.9140108746241346,0.1593886162750082,0,0,0,1,1.254845140573565
TR-7018,新北市,三重區,中正北路,-0.2961550719901684,,4,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.833333333333334,-0.1419795876602672,0.629699684396977,1.0,298384,2773674,,-0.1118837038149304,-0.7052998706589939,-0.4384519028208025,8,0,0,1,2.332289518570794
TR-7019,台北市,松山區,民生東路五段,0.0816765561792744,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),40.25,0.3693594351887413,-0.8193256863726953,0.0,307191,2772421,,0.5260361895129839,-0.2667720924316345,-0.4384519028208025,7,0,0,1,3.222352265611983
TR-7020,高雄市,三民區,民族巷,-0.9166776092146988,,9,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.333333333333333,0.2831787010007063,0.9386603178233464,1.0,179662,2505311,,0.0018386008936377,-0.5551424991258903,-0.2761809047805111,4,0,0,1,1.362589578373288
TR-7021,新北市,中和區,保健路,0.1880010344581126,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.333333333333336,0.2475573308696519,-0.8193256863726953,0.0,301543,2765531,,0.812039299115876,1.0505175760178649,-0.4384519028208025,10,0,0,1,1.8638354411806943
TR-7022,新北市,林口區,富貴路,1.8149289803459232,,16,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666666666666,6.943800377279984,2.625585376331323,3.0,288114,2774848,,6.0831529897495935,3.830135283147703,4.070973726930454,0,0,0,1,1.6296084024856448
TR-7023,桃園市,桃園區,大有路,-1.228368874765841,,10,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.33333333333333,-1.222685994378228,-0.8193256863726953,0.0,282003,2767568,,-1.3068165771706337,-0.8247432343785082,-0.2590997470920593,0,0,0,1,1.348535956051585
TR-7024,台中市,北屯區,后庄二街,-0.1959831855828,,3,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666666,-0.7170923538084217,-0.8193256863726953,0.0,215900,2675874,,-0.9169923585427552,-0.9783132734464548,-0.4384519028208025,0,0,0,1,1.8404127373111896
TR-7025,新北市,土城區,青雲路,-0.4929178440672135,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.16666666666666,-1.0583680611930408,-0.8193256863726953,0.0,296306,2762888,,-0.5543257052184153,-1.6420771089734696,-0.4384519028208025,5,0,0,1,1.5359175870076247
TR-7026,新北市,汐止區,福德二路,-0.9269399401878146,,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.416666666666668,-0.2746979183098413,-0.8193256863726953,0.0,314064,2773460,,-0.46691229189765,-0.0466550364342441,0.2789567200941704,0,0,0,1,1.6296084024856448
TR-7027,桃園市,蘆竹區,奉化路,0.0858583959669141,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.583333333333334,0.8450770879066958,0.4242408631684413,1.0,279404,2769905,,0.1857179493030144,4.804451864345455,1.3230424838007822,0,0,0,1,1.13773162122604
TR-7028,新北市,中和區,國光街,0.0812439520633119,,3,4,住家用,其他,公寓(5樓含以下無電梯),47.66666666666666,-0.8503852226859162,-0.8193256863726953,0.0,297158,2765945,,-0.6456995968126132,-0.3316127755936566,1.1629066304715472,11,0,0,1,1.7467219218331695
TR-7029,新北市,新莊區,中平路,-1.2614150225129932,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.25,-1.5174241053013084,-0.8193256863726953,0.0,294987,2771213,,-1.746429665521667,-1.135295980049245,-0.4384519028208025,12,0,0,1,2.121485183745249
TR-7030,台北市,南港區,合順街,-0.1250601441269113,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.75,-0.8417671492671126,-0.8193256863726953,0.0,312466,2770647,,-0.2021260301881475,-1.6420771089734696,-0.4384519028208025,3,0,0,1,1.9106808489197045
TR-7031,台北市,文山區,興隆路二段,0.3578221835354794,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.41666666666666,-0.4602737659280769,-0.8193256863726953,0.0,305462,2766070,,0.0830284054990088,0.3833410729560069,-0.4384519028208025,0,0,0,1,2.543093853396339
TR-7032,新北市,板橋區,金門街,-0.4031044228809528,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.583333333333334,0.0665777890747782,-0.0500137091410355,1.0,293793,2764959,,-0.3919460960076731,0.2929053832826605,0.9045541204337146,0,0,0,1,1.8638354411806943
TR-7033,台北市,信義區,信安街,0.5656163605695739,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.91666666666666,-0.8584287578767994,-0.8193256863726953,0.0,306321,2768898,,-0.4258930526370966,-0.4561751406154357,-0.4384519028208025,13,0,0,1,3.128661450133964
TR-7034,台中市,南屯區,新富路,1.343991332996503,,9,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.083333333333333,-0.0109848716944536,0.7254774807591514,1.0,211950,2670819,,-0.3192430305596583,-0.3742711197791974,0.0398205124558459,4,0,0,1,2.1683305914842594
TR-7035,台中市,太平區,溪洲路,-0.1524824383665483,,6,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),28.5,-0.0213265597970177,-0.8193256863726953,1.0,221106,2670694,花台2.2M2,-0.1806262909895126,-0.2667720924316345,0.0312799336116199,2,0,0,1,0.9971953980090102
TR-7036,基隆市,中正區,新豐街,0.5226924188412727,住,3,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.4166666666666667,-0.3597295760420359,-0.0021248109599484,1.0,329170,2781396,,-0.7455602275641671,-0.5431981627539388,0.5010117700440425,5,0,0,1,0.9971953980090102
TR-7037,新北市,林口區,文化二路一段,0.9942789723646372,,12,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.166666666666666,3.6689324781346473,1.4252733154698778,3.0,286912,2773753,,3.692721460427696,1.0880569189011409,0.7038505175944072,0,0,0,1,1.7935673295721797
TR-7038,桃園市,中壢區,榮和六街,-0.4028400536989755,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.416666666666668,-0.5372618884693883,-0.8193256863726953,0.0,276761,2761537,,-0.7540469667215228,-0.3299064418262349,-0.4384519028208025,0,0,0,1,0.8988200417570893
TR-7039,台北市,大安區,建國南路二段,-0.1700990393110305,,12,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),35.5,-0.2890613740078472,-0.8193256863726953,0.0,304340,2769288,,-0.2352243129018354,0.1103276701685459,-0.3210189437126967,13,0,0,1,4.065569604914163
TR-7040,台北市,松山區,八德路四段,-0.3627761058484275,,4,9,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),32.916666666666664,0.2872004685961477,-0.8193256863726953,0.0,307892,2771393,,0.5430096678276959,0.2468343715622765,0.187145497518742,7,0,0,1,2.847589003699904
TR-7041,台北市,北投區,光明路,-0.2774329271937818,,16,29,住家用,鋼骨造,住宅大樓(11層含以上有電梯),14.333333333333334,1.6597722950975882,0.4350544853383642,1.0,300349,2780563,,1.4652353229270312,1.0573429110875516,0.1273614456091607,0,0,0,1,3.269197673350993
TR-7042,台中市,北屯區,文昌東十一街,0.5644387160316755,,3,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.75,2.303829648596171,0.0565777093910617,1.0,218895,2673622,,3.0562160236260074,2.5947496355344413,0.4220114157349536,4,0,0,1,0.9269272864004954
TR-7043,台南市,安平區,育平六街,-0.0118620671166655,,10,14,集合住宅,其他,住宅大樓(11層含以上有電梯),0.4166666666666667,-0.0885475324636854,1.08387181553374,1.0,164399,2543748,,-0.3195259218649036,-0.3930407912208353,-0.4384519028208025,1,0,0,1,1.4656494753991098
TR-7044,台中市,南區,忠明南路,-1.007163970136902,,17,21,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.666666666666668,-0.0305191714437418,-0.4578417452638432,1.0,215473,2668694,,0.0007070356726572,-0.3793901210814622,-0.3679921273559391,2,0,0,1,1.0440408057480202
TR-7045,新北市,樹林區,太元街,0.7872298357524781,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),31.58333333333333,-0.1264670555064206,-0.8193256863726953,0.0,292265,2763667,,0.6711594291037692,0.1171530052382326,-0.4384519028208025,9,0,0,1,1.2079997328345549
TR-7046,台北市,文山區,興隆路三段,1.5652683383114356,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.583333333333336,-0.2833159917286449,-0.8193256863726953,0.0,306400,2765595,,0.2977429061801118,0.8252815187182098,-0.4384519028208025,10,0,0,1,2.1917532953537644
TR-7047,新竹市,新竹市,湳中街,-0.071970005673486,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.333333333333336,-0.8141893143269414,-0.8193256863726953,0.0,246329,2745938,,-0.6490942924755555,-1.0073209474926226,-0.4384519028208025,1,0,0,1,0.7348611146705544
TR-7048,桃園市,龜山區,龍新街,1.0058391156856408,,2,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),6.666666666666667,0.8732294610747874,0.5308322817005389,1.0,290827,2767942,,0.6558832986205285,0.623934134162457,-0.0626664336748644,0,0,0,1,1.5359175870076247
TR-7049,新北市,板橋區,縣民大道三段,-0.5125292306575238,,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.5,-0.7262849654551454,-0.8193256863726953,0.0,298034,2768378,,-0.9529195543088947,-0.7206568745657885,-0.4384519028208025,0,0,0,1,2.847589003699904
TR-7050,新北市,板橋區,漢生西路,0.9351804434117292,,3,3,住家用,加強磚造,公寓(5樓含以下無電梯),49.66666666666666,-1.1876391624750935,-0.8193256863726953,0.0,296592,2768008,,-0.7650797276260854,-1.6420771089734696,-0.4384519028208025,11,0,0,1,2.285444110831784
TR-7051,新北市,三重區,富華街,0.0385363123929916,,3,3,住家用,加強磚造,公寓(5樓含以下無電梯),50.75,-1.0382592232158323,-0.8193256863726953,0.0,299595,2775172,,-0.5217932051152178,-1.6420771089734696,-0.4384519028208025,0,0,0,1,1.8638354411806943
TR-7052,宜蘭縣,羅東鎮,公正路,-0.8312863634360569,,2,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.5,-0.5395600413810692,-0.8193256863726953,0.0,326517,2730463,,-0.2762435521623888,-0.1916934066650828,-0.2078562740267041,3,0,0,1,0.9737726941395052
TR-7053,桃園市,龜山區,幸美十一街,1.4064785941911182,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),25.08333333333333,-0.5137058211246588,-0.8193256863726953,0.0,286087,2765209,,-0.1715737692216666,-0.1080830520614228,-0.4384519028208025,0,0,0,1,0.6927002477054454
TR-7054,高雄市,三民區,鼎華路,-0.8208317639669578,,15,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.5,-0.1454268170277887,0.2033340102685872,1.0,179833,2506002,,-0.4779450528022126,-0.1336780585727473,0.3686327979585416,4,0,0,1,1.348535956051585
TR-7055,新北市,三重區,重新路四段,-0.6705018336699115,,8,14,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.58333333333333,0.7973904149893164,0.788814410611557,1.0,299092,2772051,,0.9297220820978774,0.8918285356476532,-0.4384519028208025,8,0,0,1,2.238598703092774
TR-7056,桃園市,桃園區,壽昌街,-0.3328543211610061,,9,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333333333,0.051639795148852,0.9432947273247416,1.0,279645,2764682,,0.1002847751189657,0.2485407053296981,0.6824990704838418,9,0,0,1,0.9503499902700004
