ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積
PR-3569,台北市,大安區,富陽街,-0.21593104204108107,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.416666666666664,-1.2652018232443252,-0.8193256863726953,0.0,306164,2768119,,-0.8915321410706875,-1.6420771089734696,-0.4384519028208025
PR-3570,桃園市,桃園區,介壽路,-1.077966843782801,None,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.083333333333332,-1.0445791437229552,-0.8193256863726953,0.0,281434,2764470,,-1.2878628597192057,-0.4186357977321598,-0.24628887882572045
PR-3571,桃園市,桃園區,幸福路,-0.8652698201011285,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.3333333333333333,-0.558519802902437,-0.8193256863726953,0.0,280527,2769062,,-0.6937911187042964,-0.959543602004817,-0.4384519028208025
PR-3572,新北市,中和區,圓通路,0.00496142628188489,None,13,22,集合住宅,其他,住宅大樓(11層含以上有電梯),6.666666666666667,0.5359755212856095,1.4144596932999554,1.0,299285,2764725,,0.5475359287116189,0.5522681159307485,-0.4384519028208025
PR-3573,桃園市,中壢區,環北路,-1.206594467595717,None,21,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.166666666666666,-0.7446701887485929,0.7023054332521736,1.0,272669,2761927,,-0.9246304237843753,0.33556372746820134,-0.4384519028208025
PR-3574,新北市,三重區,朝陽街,-0.34806756590569515,住,6,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.25,-0.7257104272272253,-0.8193256863726953,0.0,298851,2772045,,-1.2242123160390368,-0.7872038914952323,0.7700400036371574
PR-3575,新北市,蘆洲區,復興路,0.8241694205432952,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.833333333333336,-0.5125567446688183,-0.8193256863726953,0.0,298055,2775519,,0.1874152971344857,-0.7564898836816428,-0.4384519028208025
PR-3576,新北市,三重區,成功路,-1.2414911996167102,None,19,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.75,-0.9210534247201049,0.5787211798816261,1.0,299177,2771550,,-1.2723038379307199,-0.7394265460074265,0.18714549751874224
PR-3577,台中市,北屯區,水湳路,0.4087493014090911,None,12,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.16666666666666666,0.011422119194435455,0.5740867703802304,1.0,216603,2674757,,-0.2974604000557784,0.10350233509885955,-0.4384519028208025
PR-3578,新北市,汐止區,長江街,1.5047277956386522,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.5,-0.3482388114836312,-0.8193256863726953,0.0,316043,2773894,,0.2533289712566161,0.45671342495513734,-0.4384519028208025
PR-3579,新北市,汐止區,新台五路二段,-1.077894743096807,None,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.833333333333334,-0.7728225619166844,-0.8193256863726953,0.0,317801,2773285,,-1.0117609457998953,-0.667760527775718,-0.4384519028208025
PR-3580,桃園市,中壢區,功學路,-0.7683424645634808,None,9,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.833333333333332,-0.38845648743804756,-0.8193256863726953,0.0,275922,2760709,,-0.13338344301356503,-0.2599467573619481,0.07398282783274947
PR-3581,新北市,汐止區,仁愛路,-0.8274650270783863,None,12,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.416666666666666,-0.7165178155805016,0.580265983048758,1.0,316972,2773197,,-1.06918788076467,-0.713831539496102,0.4070654027575581
PR-3582,台北市,大安區,大安路一段,0.10744053464105445,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.25,0.5331028301460083,-0.8193256863726953,0.0,304991,2770370,,0.6952051900496107,1.574362042616306,-0.1010990384738812
PR-3583,台北市,文山區,萬美街二段,3.0771476229151586,None,2,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.833333333333336,-0.41890701351782017,-0.8193256863726953,0.0,306785,2766228,,-0.37129503072477427,-0.5534361653584687,-0.4384519028208025
PR-3584,新北市,林口區,文化二路二段,0.30254499094024234,None,17,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.666666666666667,2.6600433499067155,1.2213592974084744,2.0,288344,2775148,,2.2267787166470963,1.8866211220544644,1.803450043788487
PR-3585,台中市,北區,梅亭街,-0.08946643880797846,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),36.166666666666664,-0.30399936793377325,-0.8193256863726953,0.0,217702,2672851,,0.35149225417669866,0.2997307183523472,-0.4384519028208025
PR-3586,台北市,中正區,南昌路二段,-0.2831529149492888,None,6,15,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.083333333333332,0.15333306149073317,-0.8193256863726953,0.0,302899,2768529,,0.59279853755085,-0.5568488328933119,0.044090801877958635
PR-3587,新北市,板橋區,民生路三段,-1.6080510872091243,住,32,37,住家用,鋼骨造,住宅大樓(11層含以上有電梯),15.916666666666666,-1.495017114412419,-0.8193256863726953,0.0,296776,2769344,,-1.6581675782851657,-1.6420771089734696,-0.4384519028208025
PR-3588,高雄市,小港區,旭日街,0.3326109769996516,None,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.833333333333332,0.3044366154337553,0.12609385191199485,1.0,185038,2498672,,0.4575764936436468,0.5096097717452077,0.4305519945791793
PR-3589,台中市,西屯區,國安一路,-0.5820102583935367,None,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.166666666666666,-0.19541164285684884,0.2620365306195974,1.0,210839,2676136,,-0.2920854652561197,-0.713831539496102,0.4369574287123484
PR-3590,台北市,大同區,寧夏路,-0.5977762750641782,None,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.5,0.3044366154337553,-0.03920008697111266,1.0,301942,2772575,,-0.012023073063376633,-0.15756673131665028,0.2896324436494525
PR-3591,台北市,內湖區,麗山街,0.3229975522004801,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.75,-0.1402559729765065,-0.8193256863726953,0.0,308491,2775044,,0.19392179715512528,0.06596299221558354,-0.022098684164791355
PR-3592,新北市,三重區,仁愛街,-0.39716813306746435,None,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,0.7485546656160962,2.786244905713035,2.0,299636,2774598,,0.8001578642955782,1.1494849345283196,-0.4384519028208025
PR-3593,新北市,新店區,安光路,-0.5289201199401112,None,12,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,-0.3712203406004407,0.4659505486810013,1.0,301806,2761953,,-0.5164182703155591,-1.0482729579107417,-0.08828817020754201
PR-3594,台北市,大同區,伊寧街,0.2748102603946325,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.25,-0.634358848987908,-0.8193256863726953,0.0,301447,2773107,,-0.1608238996223493,0.14445434551697875,-0.4384519028208025
PR-3595,台中市,西區,大忠南街,-1.0470116159294682,None,14,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.0,-0.26607984489103753,-0.8193256863726953,0.0,214968,2670502,,-0.6179762488985842,1.3576576541537584,-0.2590997470920586
PR-3596,苗栗縣,竹南鎮,迎薰南路,1.0382603908208472,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),3.4166666666666665,-0.08797299423576532,0.9247570893191596,1.0,236402,2730010,,-0.23098094332315736,-0.4339928016389545,-0.4384519028208025
PR-3597,台中市,太平區,立功路,0.07679774309369491,None,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.9166666666666665,-0.07131138562607807,0.3361870826419262,1.0,221104,2672324,,-0.3387625306215767,-0.03300436629487111,-0.11177476202916292
PR-3598,新北市,三峽區,學成路,0.2160001341856999,None,6,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.666666666666666,1.5190104292571305,4.054528305928282,3.0,288041,2759654,,1.5840496711300127,0.7792105069978255,0.03768536774478994
PR-3599,新北市,林口區,忠孝路,1.3451689775344013,None,2,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.916666666666667,1.4109972424081267,2.066366629829594,2.0,287208,2773663,,1.2680600831711304,0.4652450937922453,0.1721994845413471
PR-3600,台中市,南屯區,忠勇路,-0.27041512709038645,None,10,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.75,-0.7004307451987349,0.6945814174165147,1.0,210612,2670271,,-1.009497815357934,-0.459587808150279,-0.09469360434071156
PR-3601,新北市,板橋區,重慶路,-1.0551349598847681,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.25,-0.9411622626973132,-0.8193256863726953,0.0,296714,2766602,,-0.7257578361970033,-0.8230369006110865,-0.16942366922768778
PR-3602,台北市,松山區,八德路四段,0.5082963152045133,None,11,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.583333333333332,1.9108455006987308,1.0823270123666082,2.0,308465,2771580,,1.829316432777597,2.7432006733001235,0.37717337680276763
PR-3603,新北市,林口區,文化三路一段,-0.6722803172577583,None,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.75,-0.44073946617878895,0.4350544853383642,2.0,287407,2774484,,-0.7978951190345281,-0.73260121093774,0.8170131872803998
PR-3604,台中市,西屯區,漢口路二段,-0.6392582030726037,None,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.25,1.110513749205844,-0.8193256863726953,1.0,215505,2673313,,0.6241994724330666,1.0471049084830217,0.28322700951628327
PR-3605,台北市,北投區,公館路,0.9862517626573288,None,4,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.0,-0.44073946617878895,1.4978790643250748,1.0,301298,2779962,,-0.33565072626387954,0.011360311658091277,-0.4384519028208025
PR-3606,新北市,八里區,中山路一段,-0.25474524466773657,None,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.333333333333332,0.18837989339386774,-0.8193256863726953,0.0,291571,2783467,,0.4372083196659928,0.11885933900565421,1.2269609718032415
PR-3607,台北市,大同區,敦煌路,0.25664088752419817,住,2,4,工業用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.333333333333336,-0.8291273082528675,-0.8193256863726953,0.0,302328,2774159,,-0.18090918229475797,-1.6420771089734696,-0.4384519028208025
PR-3608,新北市,泰山區,明志路二段,0.7249108094918479,住,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.916666666666664,-0.10980544689673388,-0.8193256863726953,0.0,293097,2771098,,0.5684698852997632,0.9003602044847615,-0.4384519028208025
PR-3609,台中市,西屯區,青海南街,-0.9014403309080119,None,17,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,-1.0468772966346365,0.6235204717284495,1.0,212935,2674498,,-1.3090797076125953,-1.1199389761424503,-0.13312620913972778
PR-3610,高雄市,楠梓區,大學西路,-0.21266247760936272,None,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.0833333333333335,0.08209032122862439,-0.11026103265917768,1.0,176239,2513732,,-0.36563720461987026,-0.49883348480097645,0.3323353378705819
PR-3611,新北市,三重區,中正南路,-1.1050526681544668,None,31,36,住家用,鋼骨造,住宅大樓(11層含以上有電梯),13.666666666666666,-0.2580363097001543,0.9077642544807093,1.0,299930,2771827,,-0.5390495747351746,0.17346201956314647,0.20209151049613736
PR-3612,高雄市,新興區,林森一路,0.1410394543141593,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.916666666666668,0.8611641582884623,0.6065276368899993,2.0,178598,2503756,,1.0123263432294745,2.060667166331471,-0.4384519028208025
PR-3613,新北市,汐止區,民族六街,0.4028370451576005,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.333333333333336,-0.6228680844295033,-0.8193256863726953,0.0,313483,2773650,,-0.2635134434263549,0.8798841992757017,-0.4384519028208025
PR-3614,台中市,西屯區,市政北三路,0.9213371117009219,None,10,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.333333333333332,2.32681117771298,1.9335135574562556,2.0,213929,2672755,,2.3206986299885006,1.4549186788967914,0.21276723405141984
PR-3615,桃園市,桃園區,天祥三街,0.34357028127070727,None,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.833333333333334,0.024636498436600707,0.569452360878835,1.0,280683,2767685,,0.06039710107939333,-1.0858123007940177,0.5650661113757367
PR-3616,新北市,板橋區,國慶路,-1.0953190755453057,None,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.75,-0.6671075279793615,-0.5242682814505125,1.0,296701,2765457,,-1.0454250111240737,-0.6882365329847776,0.5864175584863014
PR-3617,新北市,汐止區,中正路,-0.31043100781693833,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),31.333333333333332,-0.6165481639223805,-0.8193256863726953,0.0,316813,2773694,,-0.10566009509953621,-0.5602615004281553,-0.4384519028208025
PR-3618,宜蘭縣,羅東鎮,天祥路,0.3076641396458013,None,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.75,0.04244718350212815,-0.8193256863726953,0.0,328693,2730604,,-0.1441333126128827,1.0334542383436487,-0.4384519028208025
PR-3619,新北市,中和區,民治街,0.40538460272938104,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.583333333333336,-0.40913986364317617,-0.8193256863726953,0.0,297968,2766153,,-0.0052336817374921,1.420792003548359,-0.4384519028208025
PR-3620,台中市,北屯區,軍福十六路,-0.7190976960297242,None,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.5,-0.01385756283405462,0.2882981844608388,1.0,221825,2674398,,-0.33197313929569217,0.05572498961105366,-0.017828394742678513
PR-3621,高雄市,楠梓區,大學十八街,-0.990508711672337,None,5,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,-0.16093934918163488,-0.8193256863726953,0.0,175735,2513995,,-0.6456995968126132,-0.519309490010036,0.4604440205339696
PR-3622,新北市,新店區,安康路二段,-1.2129633615251683,None,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.75,-1.3674696278141272,-0.8193256863726953,0.0,301509,2761320,,-1.507386512589477,-0.8281559019133514,-0.09469360434071136
PR-3623,新北市,蘆洲區,光明路,0.5239902311891608,None,2,5,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),18.833333333333332,-0.7038779745662562,-0.8193256863726953,0.0,296815,2775598,,-0.742731314511715,-0.6438718550318152,-0.18223453749402652
PR-3624,高雄市,三民區,和順街,-0.8274890606403841,None,9,11,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.0,-0.01558117751781538,-0.35742953940027306,1.0,179689,2505951,,0.09887031859273981,1.0061528980649026,-0.4384519028208025
PR-3625,新北市,中和區,立業路,-0.06564917886803068,None,13,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.75,-0.24252377754630822,-0.23539008919685725,1.0,299986,2766645,,-0.5195300746732562,-0.6472845225666585,-0.18223453749402652
PR-3626,基隆市,七堵區,福一街,0.4649397693602493,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.333333333333336,-0.3568568849024348,-0.8193256863726953,0.0,320109,2774967,,0.4035442543418146,-0.5329601601494092,-0.4384519028208025
PR-3627,新北市,中和區,福祥路,-0.9577509666691596,None,2,21,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.0,-0.5717341821446025,-0.8193256863726953,0.0,300359,2766470,,-0.8060989668866387,-0.7940292265649188,-0.4384519028208025
PR-3628,台北市,大安區,基隆路二段,-1.3185187658200728,None,3,12,一般事務所,鋼骨造,住宅大樓(11層含以上有電梯),16.916666666666668,-1.345062636925238,-0.05619292180956298,1.0,306220,2769080,,-1.5345440778930157,-0.8912902513079517,-0.16515337980557496
PR-3629,台北市,中正區,仁愛路二段,1.3129159373331805,None,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.916666666666668,0.17688912883546298,1.18428402139731,1.0,303091,2770193,,0.1517709926735914,-0.12855905727048256,0.47325488880030886
PR-3630,台北市,內湖區,新明路,0.08999216863055785,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.75,-0.7975277057172547,-0.8193256863726953,0.0,308587,2771986,,-0.236355878122816,-1.0004956124229363,-0.4384519028208025
PR-3631,台中市,北屯區,崇德路二段,-0.5441573982467984,None,17,25,住家用,鋼骨造,住宅大樓(11層含以上有電梯),29.75,1.9504886384252265,-0.8193256863726953,1.0,218024,2673770,,1.6485488887259172,4.20382237821304,0.5650661113757373
PR-3632,新北市,泰山區,明志路二段,1.1551596363787742,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.0,-0.3011266767941718,-0.8193256863726953,0.0,292913,2770944,,0.4425832544656518,-0.21899474694382892,-0.4384519028208025
PR-3633,新北市,板橋區,華江一路,0.0017889960981581907,None,13,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,0.6054946468639578,1.9705888334674195,2.0,296935,2769512,,0.11725825343367764,-0.7070062044264155,1.767152583700527
PR-3634,新北市,樹林區,忠孝街,1.061861348702813,None,7,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.25,0.4032571906360352,1.0653341775281575,1.0,292927,2763916,,0.39845221084740134,-0.1916934066650828,-0.4384519028208025
PR-3635,新北市,五股區,成泰路四段,-0.3308114683911819,None,9,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.25,0.08323939768446506,1.7944812724143895,2.0,295799,2777719,,0.29830868879060213,0.4635387600248237,-0.4384519028208025
PR-3636,桃園市,楊梅區,梅獅路二段,-0.838400297787444,None,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.9166666666666665,-0.44705938668591166,0.9618323653303238,1.0,267742,2755677,,-0.7116132709347436,-0.5483171640562038,0.2405241152951537
PR-3637,台中市,南屯區,文心南六路,-0.004387629335309397,None,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.416666666666668,0.10334823566167337,0.4180616504999139,1.0,214417,2669520,,0.004667513946089963,-0.6114515134508042,0.24479440471726674
PR-3638,新北市,三重區,重陽路一段,-1.1091383736941147,None,14,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.0,-0.3488133497115513,-0.8193256863726953,0.0,299094,2772423,,-0.431833770047246,-0.12173372220079588,-0.047720420697469165
PR-3639,新北市,蘆洲區,長安街,-0.5536746887979784,None,5,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.416666666666668,-0.5343891973297871,-0.8193256863726953,0.0,296892,2774722,,-0.5809174879114636,-0.07736904424783349,-0.2163968528709298
PR-3640,新北市,板橋區,縣民大道三段,1.0199948837024209,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.833333333333336,-0.7601827209024393,-0.8193256863726953,0.0,298061,2768408,,-0.34809794369466807,0.038661651936837405,-0.4384519028208025
PR-3641,桃園市,蘆竹區,奉化路,0.08585839596691418,None,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.583333333333332,0.3613158999978581,0.42424086316844134,1.0,279450,2769932,,0.18911264496595692,0.24854070532969816,0.6824990704838418
PR-3642,新北市,板橋區,篤行路三段,-0.24027704034498332,None,9,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),6.25,-0.18966626057764646,-0.06082733131095851,1.0,293272,2764373,,-0.6516403142227623,-0.2872480976406941,1.182122932871055
PR-3643,台北市,文山區,萬盛街,0.07343304441398461,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.666666666666664,-0.5671378763212406,-0.8193256863726953,0.0,304779,2766489,,-0.4683267484238759,0.7894485096023554,1.9038018452081407
PR-3644,台中市,西屯區,福裕路,2.230036663174153,None,5,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.25,1.600020319393884,2.752259236036134,3.0,212104,2675216,,1.1302920175167204,0.9310742122983509,0.6974450834612372
PR-3645,台南市,善化區,西拉雅大道,-0.2836576197512452,None,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,-0.3970745608568511,0.48294338351945143,1.0,178760,2556504,,-0.5164182703155591,-0.991963943585828,-0.4384519028208025
PR-3646,台北市,信義區,松信路,2.9304467604798,None,3,14,住家用,鋼骨造,住宅大樓(11層含以上有電梯),8.25,2.770929227895321,5.140524932421969,3.0,307630,2771151,,2.68279950070235,1.0488112422504432,1.0412033819413287
PR-3647,新北市,新莊區,中央路,0.2601738211378935,None,8,28,其他,鋼骨造,住宅大樓(11層含以上有電梯),8.583333333333334,1.6844774388981585,2.183771670531615,2.0,295931,2772404,,1.3642431269544968,0.44476908858318587,0.964338172343296
PR-3648,高雄市,鳳山區,文澄街,-0.4455476933692955,None,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.25,-0.5602434175861976,-0.07009615031374973,1.0,183499,2505007,,-0.48558311804383275,-0.9544246007025521,-0.17155881393874423
PR-3649,高雄市,鼓山區,鼓元街,0.10265785580346634,None,7,14,集合住宅,其他,住宅大樓(11層含以上有電梯),6.333333333333333,0.39119188784971065,0.39488960299293624,1.0,175292,2502431,,-0.02843076876759789,0.16663668449345978,0.6419313209737695
PR-3650,新北市,板橋區,民族路,-0.24354560477670167,None,8,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666666666666,0.7043152220662383,1.2568897702525068,1.0,297309,2766699,,0.4759644284845846,-0.022766363690341233,0.7999320295919476
PR-3651,新北市,林口區,南勢,0.8161181772739889,None,3,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),6.166666666666667,0.29754215669871226,0.7594631504360521,1.0,286141,2774399,,0.030693514028647943,-0.01935369615549804,0.7999320295919481
PR-3652,新北市,板橋區,區運路,-0.29557826650221813,None,8,28,住家用,鋼骨造,住宅大樓(11層含以上有電梯),13.0,2.528474095712983,1.613739301859963,2.0,297280,2767184,,2.315889477799332,1.8780894532173562,0.8148780425693434
PR-3653,桃園市,桃園區,國鼎一街,-0.761468865832073,None,2,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.916666666666668,-0.5694360292329215,-0.8193256863726953,0.0,279125,2764477,,-0.6836070317154694,0.48060209769903994,-0.4384519028208025
PR-3654,新北市,永和區,保平路,-0.15743335213812176,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.0,-0.6222935462015832,-0.8193256863726953,0.0,301671,2766746,,0.07029829676297498,-1.1301769787469802,-0.4384519028208025
PR-3655,台北市,南港區,園區街,0.08850208778668643,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.5,0.06255602147933643,1.8253773357570267,2.0,311893,2772477,,-0.3164141175072065,-0.08078171178267668,1.2098798141147897
PR-3656,台北市,萬華區,康定路,-1.3225564042357247,None,12,26,住家用,鋼骨造,住宅大樓(11層含以上有電梯),6.25,-0.8676213695235231,-0.033020874302585344,1.0,300707,2770259,,-1.167634054989998,-0.7735532213558592,-0.4384519028208025
PR-3657,嘉義市,嘉義市,北社尾,-0.4661204224395227,None,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.5,-0.168408346144598,-0.8193256863726953,0.0,191624,2598813,,-0.1381925952027334,0.14957334681924353,-0.4384519028208025
PR-3658,台中市,北屯區,瀋陽北路,-1.2129633615251683,None,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.5,-1.5047842642870632,-0.8193256863726953,0.0,216875,2674892,花台3.20㎡,-1.6723121435474255,-1.6420771089734696,0.24479440471726674
PR-3659,新北市,汐止區,中華街,0.07742261570564103,None,9,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.666666666666668,0.14241683516024928,-0.8193256863726953,0.0,317299,2773900,,0.5732790374889316,0.5488554483959053,-0.4384519028208025
PR-3660,新北市,新店區,如意街,1.8288444127427232,None,5,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.666666666666668,-0.19024079880556655,0.7239326775920196,1.0,299943,2760065,,0.19873094934429367,0.28778638198039574,-0.4384519028208025
PR-3661,桃園市,桃園區,中正三街,-0.25688423168555213,None,7,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.0,-0.25114185096511155,-0.011393629962739332,1.0,280778,2765710,,-0.28840787828793196,0.10520866886628114,-0.4384519028208025
PR-3662,高雄市,三民區,大順二路,-1.0628978004100993,None,8,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.583333333333332,-0.6584894545605579,-0.8193256863726953,0.0,180411,2505747,,-0.49124094414873676,-0.22240741447867213,-0.11604505145127614
PR-3663,台北市,文山區,木柵路四段,-0.25803784266145297,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.0,-0.23045847475998313,0.21260282927137825,1.0,308041,2765840,,-0.2312638346284027,0.2741357118410227,-0.4384519028208025
PR-3664,新北市,三峽區,大德路,-0.06091456715443867,None,4,14,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666666666666,0.6187090261061235,-0.11489544216057321,1.0,287801,2760056,,0.0878375576881772,0.09155799872690808,2.142938052846465
PR-3665,新北市,三重區,捷運路,-1.0637630086420247,None,17,24,住家用,鋼骨造,住宅大樓(11層含以上有電梯),24.333333333333332,-0.15979027272579444,-0.8193256863726953,0.0,299028,2772091,,0.10198212295043695,-0.04836137020166577,0.07184768312169305
PR-3666,高雄市,前鎮區,中山二路,-1.1698711848628816,None,19,28,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.333333333333332,1.007096868180202,-0.03611048063684892,1.0,178825,2500963,,0.41316255872015134,3.065697755342812,-0.4384519028208025
PR-3667,新竹市,新竹市,安康街,-0.5733101089502863,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),30.5,-1.3444880986973178,-0.8193256863726953,0.0,251704,2741418,,-1.520399512630756,-0.2821290963384293,-0.4384519028208025
PR-3668,新北市,新莊區,福美街,0.1801660932467878,None,11,16,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.25,0.5181648362200821,2.9160083717521106,2.0,296557,2772157,,0.1248963186752978,-0.6899428667521992,1.284609879001766
PR-3669,新北市,土城區,延平街,0.6721571409063934,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.416666666666664,-0.3264063588226624,-0.8193256863726953,0.0,297129,2764961,,0.3263149280098767,0.2314773676554819,-0.4384519028208025
PR-3670,桃園市,桃園區,龍泉三街,-0.5502859565562703,None,3,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.25,-0.39190371680556907,-0.8193256863726953,0.0,277395,2763809,,-0.42730750916332255,-0.15927306508407188,-0.4384519028208025
PR-3671,桃園市,桃園區,中埔六街,0.8077785312607072,None,11,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.666666666666666,0.6669702372514229,1.9319687542891235,2.0,279881,2767543,,0.612883820223259,0.2041760273767358,1.1863932222931683
PR-3672,新北市,土城區,金城路二段,-1.1441312399630996,None,5,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.25,-0.1379578200648254,0.8490617341296994,1.0,296197,2764024,,-0.2196652911133498,0.8474638576946908,-0.4384519028208025
