ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
TR-5182,高雄市,鳳山區,錦田路,0.11991395331797959,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.083333333333336,-1.0227466910619865,-0.8193256863726953,0.0,181387,2499461,,-0.4963329876431504,-1.6420771089734696,-0.4384519028208025,1.1705234066433472
TR-5183,台北市,內湖區,新明路,-0.8257105770525374,None,10,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.25,-0.8837084399052897,0.6157964558927903,1.0,308461,2771961,,-1.2459949465429168,-1.0090272812600443,0.4049302580465017,3.5502701197850532
TR-5184,新北市,林口區,文化三路一段,2.024838110835835,None,19,41,集合住宅,其他,住宅大樓(11層含以上有電梯),2.3333333333333335,5.016799160835518,0.16780353742455476,1.0,286390,2773228,,4.321588831987764,2.418997257490014,3.067455712733915,2.2854441108317842
TR-5185,台北市,文山區,政大二街,2.4394651224241075,None,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.416666666666668,-0.04545716536966765,0.23114046727696053,1.0,308870,2764625,,0.048798557564340435,0.2826673806781307,0.3109838907600171,2.238598703092774
TR-5186,台中市,南區,東興路一段,-0.9730843792238383,None,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.333333333333332,-0.48555344795656724,0.4149720441656503,1.0,214945,2668498,,-0.6055290314677955,-0.3708584522443541,-0.007152671187396221,1.5593402908771299
TR-5187,新北市,新店區,安和路三段,0.7897293262002626,住,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.916666666666664,-0.5234729709993027,-0.8193256863726953,0.0,302089,2764318,,-0.07850252979599727,0.7365521628122847,-0.4384519028208025,1.676453810224655
TR-5188,新北市,三重區,集仁街,-0.2901226479286881,None,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.5,-0.38558379629844636,1.1379399263833545,1.0,299084,2775254,,-0.6725742708109068,-0.7087125381938372,0.3878491003580499,2.566516557265844
TR-5189,桃園市,桃園區,新埔八街,0.0534371208317077,None,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.011559409922373773,1.899527887779355,2.0,280191,2768195,,-0.3299929001589756,-0.4561751406154357,0.4540385864008005,1.8638354411806946
TR-5190,新北市,蘆洲區,長興路,-0.21170113512944574,None,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.75,-0.2574617714722342,0.8645097658010176,1.0,296531,2775409,,-0.41655763956400527,0.10862133640112433,-0.4384519028208025,1.9575262566587144
TR-5191,台北市,大同區,民族西路,0.5682119852653504,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),35.166666666666664,0.30558569188959545,-0.8193256863726953,0.0,301973,2773485,,1.0697532781942485,0.5027844366755213,-0.16301823509451854,2.6367846688743586
TR-5192,台北市,士林區,社正路,-0.47263351774096163,None,2,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),6.833333333333333,-0.3373225851531468,-0.22921087652832986,1.0,301406,2775690,,-0.6660677707902671,-0.8588699097269408,0.5479849536872851,2.707052780482874
TR-5193,高雄市,三民區,鼎信街,-0.4615059785359204,None,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.916666666666668,0.15965298199785588,-0.8193256863726953,0.0,180319,2507827,,0.04681831842762386,0.9959148954603729,-0.4384519028208025,0.9409809087221981
TR-5194,新北市,蘆洲區,民權路,0.55405621724857,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.333333333333336,-0.305722982617534,-0.8193256863726953,0.0,297900,2775727,,0.39279438474249734,0.03183631686715103,-0.4384519028208025,1.676453810224655
TR-5195,宜蘭縣,頭城鎮,朝陽路,1.5417875482394587,None,10,29,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),4.166666666666667,-0.0029413365035702195,1.7805780439102026,1.0,334071,2751084,,-0.5896871183740647,-0.8588699097269408,0.0419556571669024,1.6530311063551497
TR-5196,桃園市,桃園區,龍鳳三街,0.016761905222868086,None,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.75,-0.25861084792807487,1.423728512302746,1.0,278230,2764270,,-0.20184313888290223,0.0830263298897998,-0.4384519028208025,1.254845140573565
TR-5197,台北市,北投區,大業路,0.002822439264069044,None,8,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,-0.24712008336966992,1.0606997680267622,1.0,300266,2780323,,-0.2683225956155233,-0.04324236889940098,-0.4384519028208025,2.8475890036999036
TR-5198,新竹縣,竹北市,復興六路,1.4845876706843875,None,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.75,1.1760111071887505,2.4216713582699194,2.0,252880,2745068,,1.2307184308787649,1.2569839618758822,0.19141578694085565,1.6296084024856448
TR-5199,高雄市,左營區,安吉街,-0.993536940484076,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.083333333333332,-0.42407785756910216,-0.8193256863726953,0.0,178907,2507205,,-0.31952592186490364,0.08643899742464328,0.0056581970789424925,1.254845140573565
TR-5200,高雄市,前金區,河南二路,-1.0565289064806482,None,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.25,-0.8400435345833519,-0.8193256863726953,0.0,177466,2504023,,-0.4343797917944524,-0.22240741447867213,-0.4384519028208025,1.0440408057480202
TR-5201,新北市,五股區,成泰路二段,-1.1481688783787516,None,3,17,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.416666666666668,-0.46257191883975773,-0.8193256863726953,0.0,294057,2775160,,-0.3978868134178225,-0.014234694853233257,-0.4384519028208025,1.5827629947466348
TR-5202,新北市,三重區,三和路四段,-0.019624907641996515,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.5,-0.8590032961047197,-0.8193256863726953,0.0,298489,2774640,,-0.23041516071266707,-1.6420771089734696,-0.4384519028208025,1.6998765140941594
TR-5203,台北市,大安區,敦化南路一段,0.46092616450659507,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),48.25,0.2550263278326153,-0.8193256863726953,0.0,305796,2770373,,0.7701713859395874,1.2160319514577633,-0.4384519028208025,4.370064755217728
TR-5204,台北市,中山區,松江路,-0.062092211692337036,None,2,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),33.916666666666664,0.8295645557528497,-0.8193256863726953,0.0,303772,2773253,,1.212330496037827,1.0112718993671677,1.395637403976702,2.988125226916934
TR-5205,新北市,金山區,中華路,0.9436642907969983,None,3,3,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.916666666666664,-1.0210230763782258,-0.8193256863726953,0.0,313899,2790347,,-0.4935040745906982,-1.6420771089734696,-0.4384519028208025,0.7395456554444555
TR-5206,新北市,板橋區,篤行路二段,-0.14399859098127965,住,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.916666666666668,0.41474795519443997,-0.8193256863726953,0.0,293372,2764408,,0.7167049292482456,0.11203400393596752,-0.4384519028208025,1.6061856986161398
TR-5207,台北市,中正區,信義路二段,0.01428644833708113,None,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),49.0,0.1211589207272003,-0.8193256863726953,0.0,303492,2769624,,1.3650918008702324,-1.6420771089734696,-0.4384519028208025,3.784497158480103
TR-5208,新北市,林口區,公園路,-0.3219430840139462,None,14,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.75,0.16252567313745755,0.6188860622270541,1.0,286971,2773220,,-0.17213955183215685,-0.03300436629487111,0.6034987161747531,2.051217072136734
TR-5209,新北市,中和區,連城路,-0.17735717503440507,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.666666666666668,0.10219915920583268,-0.8193256863726953,0.0,299279,2765448,,-0.07765385588026166,-0.43569913540637606,-0.0648015783859209,1.7935673295721795
TR-5210,台中市,大里區,德芳一街,0.30249692381624677,None,6,6,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),30.0,0.08726116527990643,0.2620365306195974,1.0,217418,2666492,,-0.16195546484332984,0.16663668449345978,-0.29539720718001927,0.9737726941395051
TR-5211,新北市,三重區,頂崁街,0.3698870316584398,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.666666666666664,-0.4390158514950282,-0.8193256863726953,0.0,298061,2773478,,0.1345146230536345,0.28437371444555226,-0.4384519028208025,1.7701446257026745
TR-5212,台北市,北投區,致遠一路一段,-0.04274519428400429,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),44.666666666666664,0.018891116157398833,-0.8193256863726953,0.0,301877,2778105,,0.5031219937881235,0.5846884575117597,-0.4384519028208025,2.8475890036999036
TR-5213,桃園市,桃園區,正光路,0.28918233046939384,None,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,0.39693727012891306,0.5740867703802304,1.0,279653,2765840,,0.12008716648612944,0.07620099482011342,-0.4384519028208025,1.7092455956419617
TR-5214,桃園市,桃園區,桃鶯路,-0.23643167042531466,None,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.166666666666666,0.11598807667591828,0.7656423631045796,1.0,282536,2763300,,-0.12800850821390639,0.007947644123248087,0.3494164955590334,1.2079997328345549
TR-5215,宜蘭縣,宜蘭市,樹人路,0.8077304641367111,None,3,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.5,0.3452288296160917,1.655448987372523,1.0,326751,2739634,,-0.004385007821756483,0.44647542235060744,-0.4384519028208025,1.37195865992109
TR-5216,新北市,三重區,新興路,0.2359239570819832,None,12,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,1.2949405203682391,2.603958131991477,2.0,299722,2771738,,0.863808407975747,0.14616067928440032,1.9208830028965929,2.308866814701289
TR-5217,桃園市,蘆竹區,南昌路,0.11361716007452229,None,15,26,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.25,1.901652889052007,0.347000704811849,1.0,279124,2770528,,1.687304997544509,2.7585576772069182,-0.4384519028208025,1.5359175870076247
TR-5218,台北市,大安區,麗水街,1.5107361861381345,None,4,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),57.083333333333336,-0.7515646474836357,-0.8193256863726953,0.0,303325,2769387,,-0.05473966015540121,-1.6420771089734696,-0.4384519028208025,4.018724197175153
TR-5219,桃園市,蘆竹區,南順四街,-0.13097240037840174,None,2,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.166666666666666,0.08726116527990643,0.44895771384255095,1.0,278970,2770326,,-0.007213920874208271,0.0062413103558264914,-0.312478364868471,1.6296084024856448
TR-5220,台中市,西屯區,皇城街,0.29261912983509775,None,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.416666666666666,0.7991140296730769,-0.8193256863726953,1.0,215684,2674359,,0.23946729729960164,0.3031433858871904,-0.4384519028208025,1.254845140573565
TR-5221,宜蘭縣,羅東鎮,中山路三段,-0.20864887275570876,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.916666666666668,-0.6234426226574236,-0.8193256863726953,0.0,327356,2729881,,-0.03861485575642489,-0.8076798967042919,-0.4384519028208025,0.9035045825309904
TR-5222,金門縣,金湖鎮,信義新村,3.0644819357422506,None,3,3,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),24.5,-0.26550530666311745,-0.8193256863726953,0.0,-12747,2705680,,0.23805284077337577,0.2348900351903251,-0.4384519028208025,0.9971953980090102
TR-5223,新北市,中和區,景平路,-1.521770599636559,None,33,41,住家用,鋼骨造,住宅大樓(11層含以上有電梯),24.083333333333332,-1.4099854566802246,-0.8193256863726953,0.0,302104,2764998,,-1.5515175562077275,-0.7820848901929673,-0.4384519028208025,2.425980334048814
TR-5224,台北市,北投區,中央北路一段,0.9472933586586856,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.333333333333336,-0.3574314231303551,-0.8193256863726953,0.0,300132,2780778,,0.1744022970932069,0.8406385226250045,-0.4384519028208025,1.9575262566587144
TR-5225,高雄市,前金區,光明街,-1.2760754953317301,None,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.1666666666666665,-0.7389248064693908,-0.8193256863726953,0.0,177864,2502502,,-1.015438532768083,-1.1370023138166667,-0.12885591971761484,1.8169900334416844
TR-5226,台中市,南屯區,寶山東二街,0.2988678559545592,None,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.833333333333334,0.697995301559116,0.29447739712936627,1.0,210997,2671942,,0.37666958034352105,1.0573429110875516,0.17860491867451636,1.6061856986161398
TR-5227,桃園市,中壢區,仁福四街,-0.2275632860480787,None,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.916666666666668,-0.47521175985400294,-0.8193256863726953,0.0,275787,2759262,,-0.53933246604042,-0.4715321445222303,-0.29753235189107585,0.9035045825309904
TR-5228,新北市,中和區,中原東街,1.105674532225038,None,4,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.25,0.7422347451089735,0.8691441753024133,1.0,299123,2767306,,0.5096284938087627,0.17004935202830296,-0.4384519028208025,2.5196711495268342
TR-5229,桃園市,桃園區,大興路,0.047548898142215384,None,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.916666666666666,0.002229507547711567,0.7671871662717114,1.0,282137,2767585,,-0.18147496490524823,0.13592267667987046,0.47325488880030847,1.1517852435477431
TR-5230,台北市,北投區,泉源路,0.17341266232536967,None,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.25,-0.543581808976511,1.105499059873586,1.0,301376,2781502,,-0.6140157706251514,-0.13026539103790416,-0.4384519028208025,2.051217072136734
TR-5231,新北市,三重區,三民街,0.002894539950062926,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.416666666666664,-0.928522421683068,-0.8193256863726953,0.0,298789,2773031,,-0.343571682810745,-1.6420771089734696,-0.4384519028208025,1.8169900334416844
TR-5232,新北市,新莊區,雙鳳路,-0.38238749243873776,None,17,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.166666666666667,0.4681800103910223,0.8629649626338858,1.0,291769,2768875,,0.13592907957986042,-0.42716746656926796,0.8298240555467385,2.0043716643977243
TR-5233,新北市,林口區,文化二路一段,0.6672783278208139,None,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.25,0.6462868610462943,0.6930366142493826,1.0,287533,2773910,,0.6680476247460722,0.4618324262574021,-0.4384519028208025,1.6061856986161398
TR-5234,新北市,淡水區,北新路,0.9469809223527123,None,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.833333333333332,1.1903745628867564,0.728567087093415,1.0,295267,2785630,,1.8007444109478328,0.6956001523941655,-0.4384519028208025,1.114308917356535
TR-5235,桃園市,中壢區,中山東路三段,0.57378777164887,None,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.25,-0.05637339170015205,0.8382481119597762,1.0,275395,2759297,,-0.2538951390480182,-0.11661472089853109,0.11028028792070937,0.9971953980090102
TR-5236,台北市,中山區,民生東路三段,-0.15620764047622732,None,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),35.916666666666664,-0.35455873199075394,-0.8193256863726953,0.0,304795,2772194,,-0.3149996609809802,-0.6199831822879123,-0.2719106153583983,3.737651750741093
TR-5237,台北市,信義區,吳興街,0.9836561379615526,住,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.666666666666664,-0.4217797046574211,-0.8193256863726953,0.0,306440,2769386,,0.33140697150429,-0.7360138784725834,-0.4384519028208025,3.362888488829013
TR-5238,桃園市,桃園區,大興西路二段,0.07797538763159353,None,10,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.833333333333334,0.18263451111466536,2.211578127539988,2.0,280116,2766888,,-0.02333872527318459,-0.05177403773650896,0.16792919511923388,1.676453810224655
TR-5239,桃園市,楊梅區,中山北路一段,-0.2760389805979018,None,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.333333333333332,-0.16496111677707648,-0.8193256863726953,0.0,265946,2755946,,-0.2400334650910038,-0.40327879382536513,-0.0028823817652831904,0.7723374408617623
TR-5240,桃園市,桃園區,同德十街,-0.2719052079342579,None,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.0,-0.22126586311325924,0.47212976134952844,1.0,279711,2767923,,-0.2960459435295521,-0.09784504945689294,-0.16728852451663137,1.2314224367040598
TR-5241,台北市,大同區,哈密街,0.4202133104821034,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.5,-0.6717038338027231,-0.8193256863726953,0.0,302015,2773972,,0.07482455764689841,-1.6420771089734696,-0.4384519028208025,2.379134926309804
TR-5242,桃園市,楊梅區,新農街,-0.25640356044559376,None,9,10,其他,鋼筋混凝土造,華廈(10層含以下有電梯),15.75,-0.11555082917593626,0.4844881866865832,1.0,266367,2756202,,-0.29293413917185496,0.013066645425512873,0.009928486501055713,0.8098137670529704
TR-5243,台北市,大安區,泰順街,-0.31627116338243505,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),16.083333333333332,-1.0738805933468873,-0.8193256863726953,0.0,303447,2768573,,-1.2643828813838545,-0.2940734327103806,-0.2548294576699465,4.393487459087233
TR-5244,宜蘭縣,羅東鎮,尚仁街,0.711019410657045,None,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),41.583333333333336,0.1740164376958618,-0.8193256863726953,0.0,326925,2730492,,1.4510907576647714,-1.6420771089734696,-0.4384519028208025,0.8098137670529704
TR-5245,台南市,安平區,安平路,1.5657970766753897,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.083333333333336,-0.5613924940420382,-0.8193256863726953,0.0,165480,2544386,,0.2541776451723517,-1.6420771089734696,-0.4384519028208025,0.8332364709224753
TR-5246,新北市,新莊區,中正路,0.6385341876712913,住,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.166666666666664,-0.46889183934688045,-0.8193256863726953,0.0,291709,2768461,,0.18373771016629828,-0.3077241028497537,-0.4384519028208025,1.5124948831381198
TR-5247,台南市,安平區,國平路,-0.9637833907306399,None,8,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.25,-0.08050399727280196,0.2882981844608388,1.0,165022,2544077,,-0.5316944007987998,2.430941593861965,-0.4384519028208025,0.9971953980090102
TR-5248,新北市,三峽區,復興路,-1.4335433935421615,None,11,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.583333333333332,-1.5553436283440438,-0.8193256863726953,0.0,286697,2759052,花台1.21㎡,-1.5837671650056797,-1.6420771089734696,-0.18009939278297007,1.8169900334416844
TR-5249,新竹縣,竹北市,環北路五段,-0.4812856000602159,None,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.6666666666666665,-0.648722304685914,0.6760437794109323,1.0,249770,2747601,,-0.8247697930328215,-0.5414918289865173,-0.4384519028208025,1.8638354411806946
TR-5250,台北市,士林區,忠誠路二段,1.4401736481122147,None,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.583333333333332,0.7514273567556974,2.6657502586767508,2.0,303627,2778104,,0.8445717992190735,0.3816347391885853,-0.4384519028208025,4.346642051348223
TR-5251,新北市,新莊區,中平路,-0.9747426950016955,None,2,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.9166666666666666,-0.8745158282585661,-0.8193256863726953,0.0,294981,2771589,,-1.2338306204173735,-1.181366991769629,0.5778769796420754,2.660207372743864
TR-5252,新竹縣,竹北市,嘉豐十一路一段,2.707679674320995,None,12,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.416666666666666,4.6324330863568814,1.817653319921367,2.0,253740,2744756,,3.760898264991788,0.7348458290448631,14.693318664436376,1.6530311063551497
TR-5253,高雄市,鼓山區,龍水二路,0.0829743685271625,None,28,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.75,2.739904163587629,0.7501943314332611,2.0,176313,2505657,,2.1837792382498264,1.500989690617176,1.9038018452081407,1.9575262566587144
TR-5254,新北市,蘆洲區,長興路,0.4432134293141212,None,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.583333333333332,-0.03626455372294376,-0.8193256863726953,0.0,296502,2775799,,-0.05841724712358862,-0.12344005596821747,0.18928064222979846,2.613361965004854
TR-5255,高雄市,左營區,博愛四路,-1.1708084937808008,None,17,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5,-0.3832856433867655,0.7347462997619425,1.0,179449,2509545,,-0.7251920535865131,-0.7087125381938372,0.3131190354710737,1.5593402908771299
TR-5256,台北市,信義區,信義路四段,-1.2468266503802503,None,8,11,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.25,-1.435839676936635,-0.8193256863726953,0.0,306362,2769607,,-1.7419034046377435,-0.31113677038459703,-0.4384519028208025,6.969984884732781
TR-5257,高雄市,左營區,富國路,-0.9402064664106714,None,4,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.75,0.2935203891032704,-0.8193256863726953,0.0,178728,2507152,,0.4372083196659928,-0.010822027318389764,0.03555022303373276,1.114308917356535
TR-5258,桃園市,龜山區,文德二路,1.5647395999474814,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.5,0.1148390002200776,0.9015850418121821,1.0,288567,2771899,,0.6270283854855188,0.5232604418845808,-0.31674865429058385,1.09088621348703
TR-5259,新北市,永和區,竹林路,-1.1810227576299206,None,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.166666666666668,-0.8969228191474552,-0.8193256863726953,0.0,302545,2767577,,-0.9048280324172119,0.09667700002917286,-0.16515337980557457,2.1917532953537644
TR-5260,台北市,萬華區,環河南路二段,0.13459845969871423,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.166666666666664,-0.4844043715007268,-0.8193256863726953,0.0,299856,2769887,,-0.3809133351031106,0.17687468709798965,-0.4384519028208025,1.9809489605282193
TR-5261,台北市,文山區,新光路一段,-0.0523586190831758,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.833333333333336,-1.009532311819821,-0.8193256863726953,0.0,307922,2764861,,-0.7809216407198164,0.2041760273767358,-0.4384519028208025,2.472825741787824
TR-5262,台中市,西屯區,市政北七路,0.12229327595577462,None,16,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.083333333333334,3.784989200174534,2.2625566320553387,2.0,213730,2673182,,3.1942669805856627,2.8660567045544814,1.3486642203334593,2.355712222440299
TR-5263,苗栗縣,頭份市,富強一街,0.3398691127230264,None,12,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.416666666666667,-0.015006639289895292,0.9170330734835004,1.0,239742,2731142,,-0.2174021606713883,-0.17633640275828813,-0.08401788078542907,1.5827629947466348
TR-5264,新北市,新店區,民族路,-0.06199607744434536,None,12,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.8333333333333335,1.2024398656730815,1.697158672885083,1.0,304576,2763514,,0.9025645167943385,0.2348900351903251,1.3016910366902172,3.222352265611983
TR-5265,桃園市,龜山區,文化七路,1.2616042824676021,None,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),18.583333333333332,-0.025922865620379695,0.9757355938345106,1.0,287075,2771566,,0.24455934079401537,-0.03129803252744951,0.35368678498114664,1.395381363790595
TR-5266,嘉義市,嘉義市,仁愛路,0.786941433008503,None,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.25,1.0547835410975812,-0.8193256863726953,0.0,193163,2596514,,0.5017075372618972,0.6068707964882407,-0.4384519028208025,0.7676529000878614
TR-5267,台北市,南港區,重陽路,-0.47066276565713133,None,9,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,-0.7751207148283655,0.3300078699733987,1.0,310086,2772064,,-1.1291608374766513,-0.44764347177832753,-0.1224504855844454,4.721405313260302
TR-5268,台中市,北屯區,太原路三段,-0.6210647966401713,None,10,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.666666666666668,-0.21666955728989756,-0.43312489458973363,1.0,219232,2673415,,-0.1483766821915604,0.39699174309538,-0.4384519028208025,1.09088621348703
TR-5269,新北市,三重區,集英路,0.44571291976190597,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.083333333333334,-0.35283511730699313,-0.18595638784863816,1.0,298861,2775602,,-0.456728204908823,-0.422048465267003,0.11668572205387864,2.379134926309804
TR-5270,新北市,永和區,中正路,-1.008125312616819,None,11,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.5,-0.39879817554061187,0.10755621390641275,1.0,302246,2766407,,0.10707416644485065,-0.5210158237774577,-0.4384519028208025,2.2854441108317842
TR-5271,台北市,松山區,八德路二段,1.6016070840523045,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.916666666666664,-0.1638120403212358,-0.8193256863726953,0.0,305159,2771194,,0.6870013421975002,-0.3486761132678729,-0.4384519028208025,3.4565793043070334
TR-5272,新北市,五股區,水碓九路,1.056597998625267,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),25.25,-0.2701016124864791,-0.8193256863726953,0.0,293260,2773775,,-0.6505087490017816,-0.43228646787153285,-0.4384519028208025,1.161154325095545
TR-5273,桃園市,桃園區,龍安街,-0.6050344107875527,None,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.666666666666668,0.2590480954280567,-0.8193256863726953,0.0,278161,2764937,,0.25644077561431317,0.0062413103558264914,-0.03490955243113026,1.254845140573565
TR-5274,台中市,西區,英才路,-1.1120704682578622,None,6,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.833333333333334,-0.7981022439451748,-0.14733630867034198,1.0,215960,2671655,,-1.127180598339935,-0.7052998706589939,0.5010117700440427,2.0043716643977243
TR-5275,新北市,林口區,文化二路一段,-1.1227173362229448,None,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.916666666666666,-0.9624201771303617,-0.2014044195199566,1.0,287116,2773747,,-1.0977599025944345,-0.9612499357722386,0.020604210056337627,1.9106808489197045
TR-5276,桃園市,龜山區,文化三路,1.292295141138957,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.333333333333332,-0.24884369805343068,-0.8193256863726953,0.0,287129,2771142,,-0.2932170304771003,-0.09784504945689294,0.06117195956641057,1.1283625396782382
TR-5277,新北市,三重區,中正北路,0.49382811088176015,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.083333333333336,-0.3901801021218083,-0.8193256863726953,0.0,299111,2772978,,0.4202348413512812,-0.959543602004817,-0.4384519028208025,1.5827629947466348
TR-5278,基隆市,安樂區,樂利三街,-1.1089941723221273,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.75,-1.2876088141332145,-0.8193256863726953,0.0,321963,2779855,,-1.124351685287483,-0.45788147438285726,-0.4384519028208025,0.9269272864004954
